phi,logk,gr,rt_true,perm_md
0.2103185317217532,2.2138263100498023,33.73288202225253,RT1_clean_hi_perm,163.62
0.2928399032231044,3.368383633988607,33.5722864666518,RT1_clean_hi_perm,2335.52
0.213493141910979,2.8308740348920804,30.623228818340024,RT1_clean_hi_perm,677.44
0.22279316440433977,2.259128394688608,36.172470693255974,RT1_clean_hi_perm,181.61
0.2760672295737309,3.3302830753614723,24.33550610224678,RT1_clean_hi_perm,2139.36
0.24774002215501068,3.2523758265647276,54.156227591916476,RT1_clean_hi_perm,1788.03
0.21015482256189716,2.287916978887838,26.873655397216762,RT1_clean_hi_perm,194.05
0.2513660017563689,2.8219402377452094,33.59025892107719,RT1_clean_hi_perm,663.65
0.270938874666235,3.049343872750143,39.01464981333872,RT1_clean_hi_perm,1120.32
0.21069383942874048,2.706232207322803,23.498561831123425,RT1_clean_hi_perm,508.43
0.23852042211746383,2.865460170913475,36.43992452216094,RT1_clean_hi_perm,733.6
0.24088127224867,2.6790390407519746,46.75401567536142,RT1_clean_hi_perm,477.57
0.20483953909797098,2.565307935632207,44.956598390539,RT1_clean_hi_perm,367.54
0.2928249198143581,3.472456239959437,36.649109934997156,RT1_clean_hi_perm,2967.95
0.1988412577759851,1.8518533318966557,49.858351390081246,RT1_clean_hi_perm,71.1
0.2201600779963481,1.9953962853638276,31.55131410977611,RT1_clean_hi_perm,98.95
0.22980439658668553,2.4458818292584534,26.947456829397563,RT1_clean_hi_perm,279.18
0.2388478310926995,2.890140530110947,34.95390319951936,RT1_clean_hi_perm,776.5
0.22753356332636585,2.7506495385517136,47.66733675182345,RT1_clean_hi_perm,563.18
0.2545406965384965,2.8261780753268626,16.548451090720796,RT1_clean_hi_perm,670.16
0.2676803022505545,3.282738884179942,24.03068245618735,RT1_clean_hi_perm,1917.52
0.2733678277537984,3.5295377632881033,43.243122881204116,RT1_clean_hi_perm,3384.84
0.23254951563813192,2.9809537964900468,30.642475099997792,RT1_clean_hi_perm,957.09
0.20830474269203633,2.0643186345192297,39.84303893303533,RT1_clean_hi_perm,115.96
0.2418890384836423,2.923299683972098,28.736516494963674,RT1_clean_hi_perm,838.11
0.2662476887823984,3.3964791265286385,36.5891602260834,RT1_clean_hi_perm,2491.6
0.1461545604468006,1.4167638597027177,37.054054971250146,RT1_clean_hi_perm,26.11
0.27041211979318863,2.956989855637328,27.32080984497062,RT1_clean_hi_perm,905.71
0.21292968605641094,2.6272997682626973,29.68363687432862,RT1_clean_hi_perm,423.94
0.2905562349004106,3.1582089747463824,28.438245460307524,RT1_clean_hi_perm,1439.49
0.2754628978239116,3.383939999443891,33.53600671509583,RT1_clean_hi_perm,2420.69
0.270124244316837,2.8505581656561825,27.108252996491707,RT1_clean_hi_perm,708.86
0.20596154118595783,1.6279730712554932,21.796592791481086,RT1_clean_hi_perm,42.46
0.1473085496653368,1.7918241960524088,25.12892979390824,RT1_clean_hi_perm,61.92
0.24401190851300741,3.0027866755070622,24.455900340571922,RT1_clean_hi_perm,1006.44
0.2690535012796984,3.3425914341194316,50.55827879965033,RT1_clean_hi_perm,2200.86
0.23483614225032395,2.5606036236982956,41.996038184555694,RT1_clean_hi_perm,363.58
0.27884461038537867,3.556017745032766,33.79559331935563,RT1_clean_hi_perm,3597.64
0.242832046763612,2.671900320749549,32.60251258991941,RT1_clean_hi_perm,469.79
0.2117034276241957,2.243120526398839,39.243846702906254,RT1_clean_hi_perm,175.03
0.23864209138295453,2.770764646459634,38.16580767559283,RT1_clean_hi_perm,589.88
0.2334569140203884,2.625857122021912,28.50597769811437,RT1_clean_hi_perm,422.53
0.19376178214461026,1.9349379073351014,53.83851478037535,RT1_clean_hi_perm,86.09
0.24960607906661936,3.4126973703979164,28.13248511274709,RT1_clean_hi_perm,2586.41
0.25525757855691444,2.534644785322336,37.36474302632425,RT1_clean_hi_perm,342.49
0.2459137191246134,2.549256492969984,43.34694633402363,RT1_clean_hi_perm,354.21
0.23244229516545611,2.6549940578212183,30.75627673295046,RT1_clean_hi_perm,451.85
0.2466146919040552,2.8567341161208004,32.370459327768,RT1_clean_hi_perm,719.01
0.24292107391031087,1.988802014509404,36.37306260892222,RT1_clean_hi_perm,97.45
0.2308275367255875,2.703134843649151,32.868347619412845,RT1_clean_hi_perm,504.82
0.2796609634794879,3.7664361313908183,31.65276876810839,RT1_clean_hi_perm,5840.31
0.26552351026139787,3.6442551202114473,50.546151927477666,RT1_clean_hi_perm,4408.14
0.25816878471860794,2.832957916516763,32.04327299189396,RT1_clean_hi_perm,680.7
0.19763335264941806,2.0854024555958137,31.98989444879711,RT1_clean_hi_perm,121.73
0.20302707257894734,2.1527453297507044,50.5908044486895,RT1_clean_hi_perm,142.15
0.21573946109640127,2.559159845209578,50.69541073551013,RT1_clean_hi_perm,362.38
0.2492997374086614,2.7628895034882808,32.330861418187624,RT1_clean_hi_perm,579.28
0.25773418455367153,3.4486388931401253,43.906255411353676,RT1_clean_hi_perm,2809.56
0.19826774051971535,2.1563641066487413,33.284140482453566,RT1_clean_hi_perm,143.34
0.24614024981716223,2.396923956997875,51.38581541882121,RT1_clean_hi_perm,249.42
0.27808383396302055,3.4442241413737915,34.397421443916194,RT1_clean_hi_perm,2781.15
0.234751309636139,2.44884528171478,48.6010558994905,RT1_clean_hi_perm,281.09
0.25834796290033313,2.7810796639088995,25.876543702036408,RT1_clean_hi_perm,604.06
0.2138184652179078,2.629240326032433,28.95973750343077,RT1_clean_hi_perm,425.83
0.2936762825471744,4.060430830536873,40.47885325001996,RT1_clean_hi_perm,11492.93
0.20395022050001238,2.573543183463084,35.6483021590932,RT1_clean_hi_perm,374.58
0.24576723089058247,3.125538983610403,16.430855508757315,RT1_clean_hi_perm,1335.18
0.19652348555075927,1.9884982818334151,20.765650404914517,RT1_clean_hi_perm,97.39
0.24173837518338984,3.114614196183633,42.619255872590635,RT1_clean_hi_perm,1302.01
0.23036032496876574,2.6720887218732483,44.61624400390134,RT1_clean_hi_perm,469.99
0.26435989648454594,3.274731523303642,37.43308915353553,RT1_clean_hi_perm,1882.48
0.21444863494572408,2.589865168711572,33.62729720792877,RT1_clean_hi_perm,388.92
0.21982848226896984,2.8698389403152134,25.473175262194317,RT1_clean_hi_perm,741.04
0.25779436930516075,3.252385144011478,28.307705940686922,RT1_clean_hi_perm,1788.07
0.21875129748806124,2.7946881234288155,42.59946671436788,RT1_clean_hi_perm,623.29
0.20977774495956036,2.3374048400180376,42.71114584309874,RT1_clean_hi_perm,217.47
0.27683055836709736,2.9113727794444384,55.94887790311476,RT1_clean_hi_perm,815.4
0.24997972342208682,3.0518134042501375,49.43828925365427,RT1_clean_hi_perm,1126.71
0.30062917198662237,3.68032609222597,46.78595616374474,RT1_clean_hi_perm,4789.9
0.2533342871665383,3.2370962709296442,20.588498565930315,RT1_clean_hi_perm,1726.22
0.25522787498461563,2.647015564065887,39.71769058531494,RT1_clean_hi_perm,443.62
0.2460525333549028,2.76976033894261,14.209069070306203,RT1_clean_hi_perm,588.52
0.21990543561937928,2.4140270035073748,39.134471945449505,RT1_clean_hi_perm,259.43
0.22579141892215676,2.6743217232828504,41.841197768382685,RT1_clean_hi_perm,472.41
0.2414807947389588,2.898930178350788,28.65794063417106,RT1_clean_hi_perm,792.37
0.2418301013273356,3.0169388099549987,42.38475627875677,RT1_clean_hi_perm,1039.77
0.22991865969472555,2.865255123835331,32.60745087276159,RT1_clean_hi_perm,733.26
0.2964606569184392,3.5119745808214713,17.0624566605126,RT1_clean_hi_perm,3250.68
0.24549176032539666,3.1735934997632005,13.997454921365257,RT1_clean_hi_perm,1491.4
0.2177757391139171,2.6920125709601783,32.43604340255683,RT1_clean_hi_perm,492.05
0.22041904165652454,2.839016298091172,46.94917519040922,RT1_clean_hi_perm,690.27
0.2707446629968548,3.2601336713024116,35.829139925906986,RT1_clean_hi_perm,1820.26
0.2683118253405379,3.2882112135126356,21.675171386914855,RT1_clean_hi_perm,1941.83
0.21788059590064995,1.8525660383667677,42.23226517440742,RT1_clean_hi_perm,71.21
0.2590699697762532,3.3726460130308005,38.53544721433927,RT1_clean_hi_perm,2358.56
0.2720877356028336,3.8076765814116014,33.82022014381046,RT1_clean_hi_perm,6422.09
0.27049517368785614,3.0928620947771703,29.554993584721423,RT1_clean_hi_perm,1238.4
0.232064103181778,2.5645219889845237,29.111450509812002,RT1_clean_hi_perm,366.88
0.2099371636125704,2.601909532304091,37.95795802054233,RT1_clean_hi_perm,399.86
0.26086128521444457,3.613052005544856,31.914924642220587,RT1_clean_hi_perm,4102.53
0.2055088020624577,2.187255228892993,32.01660645112471,RT1_clean_hi_perm,153.91
0.20033231744874522,2.6096010543464216,33.81976222816989,RT1_clean_hi_perm,407.01
0.23570319177232085,2.7619576266873676,53.69282476148378,RT1_clean_hi_perm,578.04
0.25632975082713366,3.2653568759985383,44.68616141719747,RT1_clean_hi_perm,1842.29
0.2451305909433016,2.626740830465768,34.767234368415295,RT1_clean_hi_perm,423.39
0.31052525041120016,3.9393222504649392,20.69389256021928,RT1_clean_hi_perm,8696.05
0.21693329766173017,2.962672771897422,30.871922435546004,RT1_clean_hi_perm,917.64
0.25907032752561737,3.329404076501972,44.95394032916568,RT1_clean_hi_perm,2135.03
0.24433474994897025,2.9565355819705768,31.336295872847074,RT1_clean_hi_perm,904.76
0.23188176669144558,2.987370459558414,40.57254005277854,RT1_clean_hi_perm,971.34
0.19887409922260374,2.798414330400598,24.722555964718364,RT1_clean_hi_perm,628.66
0.20197969732527649,2.011799687617905,37.007717683627476,RT1_clean_hi_perm,102.75
0.24413641335186664,2.8311060358990474,40.22699385796817,RT1_clean_hi_perm,677.81
0.24244662815367107,2.5627113615348023,27.984658429471224,RT1_clean_hi_perm,365.35
0.20652235532889507,2.203360880089541,40.99026712682086,RT1_clean_hi_perm,159.72
0.23328197547045554,2.5500932851387352,32.423761397998774,RT1_clean_hi_perm,354.89
0.2920316939351288,3.8070268788367394,43.41992412918634,RT1_clean_hi_perm,6412.49
0.25664797076350004,3.6232807161010365,17.08269204388402,RT1_clean_hi_perm,4200.3
0.2820556464777696,3.194614342087935,43.056664837745174,RT1_clean_hi_perm,1565.36
0.21570171736511617,3.1006933698259,8.319240459425139,RT1_clean_hi_perm,1260.94
0.24694674461315386,3.108104800922582,38.913958443172824,RT1_clean_hi_perm,1282.64
0.2460192763261124,2.9636004960151423,20.951374823050013,RT1_clean_hi_perm,919.6
0.21438293779747006,2.365309207354715,34.22509413361056,RT1_clean_hi_perm,231.9
0.2434098143519227,3.1792613840895627,41.014934162971976,RT1_clean_hi_perm,1510.99
0.2787577414202424,3.3329322046288956,49.66043252861592,RT1_clean_hi_perm,2152.45
0.2227456718554281,2.9062663263189914,47.0220590268821,RT1_clean_hi_perm,805.87
0.20079230676937213,1.999821854229062,31.017178592970346,RT1_clean_hi_perm,99.96
0.20577178118450365,1.9391411292120333,37.32405940990426,RT1_clean_hi_perm,86.92
0.244314709785952,3.047041085147835,26.529901136675377,RT1_clean_hi_perm,1114.4
0.2322272794994003,2.448997075421311,20.90816835037537,RT1_clean_hi_perm,281.19
0.3135077050540642,4.116266443696558,45.330313946602075,RT1_clean_hi_perm,13069.72
0.2571806270548351,3.2546070304012154,19.82178663889308,RT1_clean_hi_perm,1797.24
0.2489767219655119,2.9392410582716204,33.3869603709522,RT1_clean_hi_perm,869.44
0.25459215701685906,3.3552115595439496,36.83049416557949,RT1_clean_hi_perm,2265.75
0.22139716892303743,2.5886365573159087,40.96399373346935,RT1_clean_hi_perm,387.83
0.18943632352631581,1.68064694414565,37.667762007277936,RT1_clean_hi_perm,47.93
0.2755090877155692,3.2136844585583417,32.23625103498881,RT1_clean_hi_perm,1635.63
0.26379759591443147,3.288786370258389,23.799753911590322,RT1_clean_hi_perm,1944.4
0.25076694309053543,2.7713117229001063,38.00865615647943,RT1_clean_hi_perm,590.62
0.2236470275677421,2.393206569724144,43.10166107617967,RT1_clean_hi_perm,247.29
0.22303931233448157,2.49850245755517,29.123754698017592,RT1_clean_hi_perm,315.14
0.23760273990382275,2.8375808487616427,21.96685466526457,RT1_clean_hi_perm,687.99
0.2580968886193466,2.6945216802317793,26.902746921610216,RT1_clean_hi_perm,494.9
0.2121331472609805,2.1134433396249417,47.025674900109536,RT1_clean_hi_perm,129.85
0.3197386968334581,4.124609766817153,38.27108904055166,RT1_clean_hi_perm,13323.24
0.25609620548337064,3.390195389599891,32.35598971863083,RT1_clean_hi_perm,2455.81
0.2832348008347786,3.4465247207587386,52.97566877673195,RT1_clean_hi_perm,2795.92
0.21815898165913325,1.912992447155709,37.11903531478937,RT1_clean_hi_perm,81.85
0.21956610995568973,1.797077866811716,37.24132510076248,RT1_clean_hi_perm,62.67
0.25902030557145805,3.0326024940285525,23.470377138387512,RT1_clean_hi_perm,1077.96
0.26182293803793294,2.665788467932897,42.3134115897828,RT1_clean_hi_perm,463.22
0.2346419243336353,3.1185786659444292,39.6386936261073,RT1_clean_hi_perm,1313.95
0.24771366349219276,3.150534061354991,29.35171217206772,RT1_clean_hi_perm,1414.28
0.255145150353272,2.552312155563401,41.86633834103243,RT1_clean_hi_perm,356.71
0.26268638251257603,3.369041084981129,39.84230995935426,RT1_clean_hi_perm,2339.06
0.24132910545036423,2.55393281857592,22.186390081408458,RT1_clean_hi_perm,358.04
0.217971971147329,2.407576092412346,23.456288147655304,RT1_clean_hi_perm,255.61
0.20991334676081977,2.001529898137049,29.474208787463926,RT1_clean_hi_perm,100.35
0.24290890630348752,2.6516443027461807,35.288969065738414,RT1_clean_hi_perm,448.38
0.2601055861441954,3.093097320660247,39.24022664059937,RT1_clean_hi_perm,1239.07
0.30460523722778954,3.3705563039204023,47.26378375823007,RT1_clean_hi_perm,2347.23
0.1813295042436641,1.3975743168340684,49.49843295510705,RT1_clean_hi_perm,24.98
0.25243746689568797,2.970556596114028,17.568457634418333,RT1_clean_hi_perm,934.45
0.2592753663627307,3.412786966906251,33.290685430799684,RT1_clean_hi_perm,2586.94
0.26711271875922776,3.6224339909632723,39.72056637757478,RT1_clean_hi_perm,4192.12
0.24093086273799247,2.705175067868384,53.474164837513015,RT1_clean_hi_perm,507.2
0.2515899266158688,2.460342682778114,33.72197107033231,RT1_clean_hi_perm,288.63
0.2208256798225115,3.0161071023904977,36.47951632679572,RT1_clean_hi_perm,1037.78
0.2148393193841575,1.8818549788462762,33.43244539575538,RT1_clean_hi_perm,76.18
0.24555306090185602,2.6236940971520046,40.28533250122513,RT1_clean_hi_perm,420.43
0.21416134977380338,2.132878299874954,36.59656503173247,RT1_clean_hi_perm,135.79
0.25467901866364606,2.808999210467316,19.772336157472132,RT1_clean_hi_perm,644.17
0.26897955373745264,2.843625146330588,31.918931552025057,RT1_clean_hi_perm,697.63
0.235940204671403,2.534480982978074,20.459074946113898,RT1_clean_hi_perm,342.36
0.2156748471685276,2.368535464677189,11.917300923614896,RT1_clean_hi_perm,233.63
0.26042652092693713,3.5248675659009727,28.575126583671643,RT1_clean_hi_perm,3348.63
0.17256741915741297,1.4898773714454927,38.14415560304386,RT1_clean_hi_perm,30.89
0.23137998790112552,2.8924079446845576,38.48932827135813,RT1_clean_hi_perm,780.56
0.2162757454770638,2.1111703837872193,40.62576681123338,RT1_clean_hi_perm,129.17
0.23975661346253166,3.0640851689514292,31.08133274350434,RT1_clean_hi_perm,1159.0
0.2584085561184201,3.0520512256196524,48.48536996267059,RT1_clean_hi_perm,1127.33
0.23125863111217407,2.9358653573968403,37.82669501482819,RT1_clean_hi_perm,862.71
0.2734366880745735,3.2541148511273894,14.73400438442858,RT1_clean_hi_perm,1795.21
0.2790246110930288,3.329331022583094,14.116795888524695,RT1_clean_hi_perm,2134.67
0.21546048822483288,2.187689981613529,33.19005810933053,RT1_clean_hi_perm,154.06
0.22490855088690898,2.8320926881470014,25.722676517559616,RT1_clean_hi_perm,679.35
0.25443072365855995,3.3012244533549557,26.216370654965857,RT1_clean_hi_perm,2000.9
0.2236907450049788,2.4438737494305185,33.0061749584228,RT1_clean_hi_perm,277.89
0.26660680088552796,3.369283616110793,41.314972832806106,RT1_clean_hi_perm,2340.37
0.2956860848607548,3.467595363168625,33.10378987073159,RT1_clean_hi_perm,2934.91
0.26507754725007954,2.992275600014125,41.171741317471955,RT1_clean_hi_perm,982.37
0.24717801580404614,2.177921279342417,34.13438956769001,RT1_clean_hi_perm,150.63
0.24051086790492648,3.3086562911264097,21.53025179087006,RT1_clean_hi_perm,2035.43
0.23839710853842921,2.3771415943547725,37.54328284627367,RT1_clean_hi_perm,238.31
0.2276523854282679,2.553745315212135,24.924177122565265,RT1_clean_hi_perm,357.89
0.24040335307947533,2.903422481462272,39.93864936977714,RT1_clean_hi_perm,800.61
0.2074244463056441,2.3728188316750605,36.42307176414598,RT1_clean_hi_perm,235.95
0.28155548237789046,4.036729624812913,20.42115205047407,RT1_clean_hi_perm,10882.52
0.29537607311761266,3.359981255244762,45.68952583935743,RT1_clean_hi_perm,2290.77
0.18789683499912746,2.2893547933898373,35.891313389064806,RT1_clean_hi_perm,194.69
0.26357084255578467,3.003790466276296,39.64667814891306,RT1_clean_hi_perm,1008.77
0.2636446900087361,2.9638526796464633,35.10306162503589,RT1_clean_hi_perm,920.14
0.176525746183125,1.8189895356331214,53.43880085776958,RT1_clean_hi_perm,65.92
0.20809243469678548,2.330207825554774,26.712346419717854,RT1_clean_hi_perm,213.9
0.1980877780696302,2.1131496354105876,38.982910617836474,RT1_clean_hi_perm,129.76
0.2183713889524872,2.449951223539103,41.66012812673902,RT1_clean_hi_perm,281.81
0.2466367979758709,2.753601462398813,18.947499832572348,RT1_clean_hi_perm,567.02
0.16981289088139676,1.8762668463179009,23.481431381239815,RT1_clean_hi_perm,75.21
0.21218795985125183,2.6606210461016517,47.2329854026605,RT1_clean_hi_perm,457.74
0.25206795139674854,2.68766146395569,35.10847862541643,RT1_clean_hi_perm,487.15
0.2590011161192101,2.765834571194312,38.57292174048956,RT1_clean_hi_perm,583.22
0.2136880644534459,2.8451665616904767,34.539225993650625,RT1_clean_hi_perm,700.11
0.2357846393096058,2.7938870607240616,43.04791995662069,RT1_clean_hi_perm,622.14
0.26224794812387864,2.910810541822306,35.39791140293778,RT1_clean_hi_perm,814.35
0.2787580775056084,3.209438776983812,33.640533101537635,RT1_clean_hi_perm,1619.72
0.2581900903147107,2.583497229122129,39.60099633092781,RT1_clean_hi_perm,383.26
0.19788523024014143,2.253139794660904,33.895838262543855,RT1_clean_hi_perm,179.12
0.2523328726260968,2.7779794049820055,44.23253158596715,RT1_clean_hi_perm,599.76
0.22522426530806086,2.610745003016928,25.246710553777454,RT1_clean_hi_perm,408.08
0.21401260139476297,2.1949149712598532,46.58598000444559,RT1_clean_hi_perm,156.64
0.244718284202938,2.9756674289320895,23.802147090252177,RT1_clean_hi_perm,945.51
0.2507605597949998,3.1180265230915287,33.181250791495366,RT1_clean_hi_perm,1312.28
0.251117408163822,3.1456639416094054,30.464380327304504,RT1_clean_hi_perm,1398.5
0.22946190923751061,2.665942618125879,31.382066778837157,RT1_clean_hi_perm,463.39
0.22960867412417357,3.0657344571516396,24.74513899017583,RT1_clean_hi_perm,1163.41
0.32337958712920556,3.962796537335837,24.541284385391414,RT1_clean_hi_perm,9179.02
0.24106562923039462,2.7829094520239446,35.261989519190024,RT1_clean_hi_perm,606.61
0.30196971982502285,4.270347356277946,45.92770846035651,RT1_clean_hi_perm,18635.77
0.27477147035383115,3.4200009535982216,49.05294381623216,RT1_clean_hi_perm,2630.27
0.267969609952323,3.291651152325506,28.22397274494241,RT1_clean_hi_perm,1957.27
0.19840565670867485,1.7891924039966383,47.84736755316054,RT1_clean_hi_perm,61.54
0.21143715061431723,2.7817161939896167,52.145541926580236,RT1_clean_hi_perm,604.95
0.23089190827861283,2.728185690329946,34.160312153118575,RT1_clean_hi_perm,534.79
0.22942757521111412,2.3312758172273176,63.60968311430781,RT1_clean_hi_perm,214.43
0.2569574646488769,2.9986493513865247,43.720980832482724,RT1_clean_hi_perm,996.89
0.23481365040498792,2.7831067859074268,43.177412239029,RT1_clean_hi_perm,606.89
0.22470854405394772,2.6151904070867253,35.12586699678763,RT1_clean_hi_perm,412.28
0.23847439223424793,2.432666777676865,17.567297605651262,RT1_clean_hi_perm,270.81
0.2401663716711574,2.832187607620864,22.0193077799653,RT1_clean_hi_perm,679.5
0.2399567195047128,2.3419507647896194,28.758444518849473,RT1_clean_hi_perm,219.76
0.2556612343171013,3.12164639993177,31.33750626104697,RT1_clean_hi_perm,1323.26
0.25430083367648304,3.3548706154632195,37.50977856182515,RT1_clean_hi_perm,2263.97
0.3191704531410887,3.8391363463531274,35.5670213150123,RT1_clean_hi_perm,6904.57
0.24727019523574623,2.921456240994581,34.8891263636362,RT1_clean_hi_perm,834.56
0.21929948760526574,2.676635627482937,34.74815789122804,RT1_clean_hi_perm,474.94
0.2871511054283957,3.443783781100259,25.000055891741976,RT1_clean_hi_perm,2778.33
0.21502971923332062,2.114963921103497,37.600250004518365,RT1_clean_hi_perm,130.31
0.2966242131964937,3.736585681963269,12.484701402563111,RT1_clean_hi_perm,5452.37
0.249814080729009,3.024641777402185,29.980440012543067,RT1_clean_hi_perm,1058.38
0.2238802832278154,2.2223690587199014,32.19428302259798,RT1_clean_hi_perm,166.87
0.2519949861366392,2.5354950021890845,27.239138364720112,RT1_clean_hi_perm,343.16
0.23970784025158587,2.743487909878538,38.50722534788002,RT1_clean_hi_perm,553.97
0.22338940213365494,3.143721386571595,49.29448496434336,RT1_clean_hi_perm,1392.26
0.27148814064704857,3.502409585811616,32.97111695694711,RT1_clean_hi_perm,3179.87
0.25292453034809315,3.213755873965736,25.313793197131087,RT1_clean_hi_perm,1635.9
0.24030741802905223,3.1429144522718824,40.000238797851125,RT1_clean_hi_perm,1389.68
0.19499553251547536,2.010422123923173,45.4175698221902,RT1_clean_hi_perm,102.43
0.2930131022873974,3.8342055961902815,47.27085840877129,RT1_clean_hi_perm,6826.62
0.24596872817731671,2.7340076843975796,27.196952693089163,RT1_clean_hi_perm,542.01
0.19464141276445227,1.7646805419584133,33.50457942245241,RT1_clean_hi_perm,58.17
0.24473378245404587,2.927803420543745,38.72413085471192,RT1_clean_hi_perm,846.84
0.21018195563065356,2.554274679520784,35.05415012392464,RT1_clean_hi_perm,358.32
0.22280130139669332,2.6301404983940806,49.82654597842996,RT1_clean_hi_perm,426.72
0.2274147696098428,2.8490202092894896,24.642219417329898,RT1_clean_hi_perm,706.35
0.22062148178844,2.68426335641589,42.79371774575438,RT1_clean_hi_perm,483.35
0.20480391956656938,2.1400438767585093,39.41690038094437,RT1_clean_hi_perm,138.05
0.27764312160249066,2.6131430504933193,31.798715159860688,RT1_clean_hi_perm,410.34
0.35,4.8053641575863075,38.44597162746545,RT1_clean_hi_perm,63879.89
0.24614394038075743,2.5365085058565016,39.065917408468856,RT1_clean_hi_perm,343.96
0.2126553523889004,2.0458489410735496,28.59108162308955,RT1_clean_hi_perm,111.13
0.2336144534812396,2.8013544931088834,55.18628281162687,RT1_clean_hi_perm,632.93
0.25246256079066404,2.7272016986079466,49.55186958648747,RT1_clean_hi_perm,533.58
0.2624301707247599,2.8185872568509835,34.01245293475139,RT1_clean_hi_perm,658.55
0.24436478927190314,3.208881676358306,32.69751135793259,RT1_clean_hi_perm,1617.64
0.24889167139474583,2.955459827226327,35.3115068676673,RT1_clean_hi_perm,902.53
0.24002328573013665,2.4600209648954587,37.0080981656555,RT1_clean_hi_perm,288.42
0.21830984168808515,2.1921252474738306,25.625711306408554,RT1_clean_hi_perm,155.64
