band_lo,band_rpm,band_mid,band_hi,rms,crest,dom_freq,regime
0.005383219418144637,0.6450729115756494,0.05873370822634375,0.12323584006060764,0.47239647010744606,2.5922582258243527,1.953125,normal
0.004469476827472519,0.6301610244288921,0.05933702283484557,0.15206892105590894,0.4684526476629352,3.2599562902560946,1.953125,normal
0.0062763761843505975,0.5933815229544251,0.07288804740099221,0.1549362215352758,0.46279814016180826,2.9485076720968375,1.953125,normal
0.0015291897903671747,0.6176023497138395,0.06350729008910713,0.14118952166561055,0.46687739177170445,3.4838172544248307,1.953125,normal
0.005392856213911228,0.6115277217188151,0.05842817902125788,0.16466299067876483,0.46570356444743805,2.815330652389983,1.953125,normal
0.003787149464877933,0.6159816354886154,0.06809106022064987,0.14692860550181724,0.45852861273043705,3.1537981566510855,1.953125,normal
0.009699085550319756,0.6294392129130838,0.06561875599308593,0.12652111168677296,0.46787470510166396,3.459331996218577,1.953125,normal
0.0037879066862820396,0.6051408022049479,0.05519715197977276,0.16209620094792415,0.45473850502088786,2.968673903792091,1.953125,normal
0.010059529966284023,0.5791896133629981,0.05812250114052559,0.15805290013457365,0.4530889099145152,2.901156179210138,1.953125,normal
0.0032779100227440187,0.6120408829886962,0.0762596588798323,0.1445417972462171,0.45998889945676597,2.9738565567626747,1.953125,normal
0.008730222857097979,0.6361831647584593,0.06042203169107783,0.13046430759650127,0.47830564439871526,2.6484897234189857,1.953125,normal
0.007289365048314171,0.5814642307935806,0.06244787018652952,0.16206413782556436,0.44978266285328267,2.8828109124409442,1.953125,normal
0.006018181661791991,0.5979382642534145,0.07913189055317031,0.15465595570482973,0.4690529510156334,3.0123887144218857,1.953125,normal
0.004272957812775206,0.6413368094699782,0.05487923833320801,0.14231094532586214,0.47357917835716384,2.971720330922838,1.953125,normal
0.006153744428358781,0.5930175139258814,0.07355533114719492,0.15188896934664248,0.4602148168587614,3.322703852108359,1.953125,normal
0.008182452718284522,0.598200766747811,0.08066933547948049,0.13924490183670882,0.46240146622802897,3.143482268353009,1.953125,normal
0.008518489844233345,0.6112381912159405,0.07609833314788929,0.15676265850667617,0.45110658795334063,2.5919321223306917,1.953125,normal
0.0060118634973917034,0.6089880683841747,0.062075932761446066,0.13709620281033244,0.47105502630582485,3.4834026655024277,1.953125,normal
0.006790160685648191,0.6307323314514922,0.05138769531019376,0.15756434857619006,0.47900088483255004,2.894898276258066,1.953125,normal
0.00480417942114939,0.5648759517269627,0.0666174213359757,0.1689057071183445,0.4721080893572214,3.263480678514577,1.953125,normal
0.004576393931594845,0.6126826345407419,0.07095325500583209,0.14018283206329504,0.452444611404815,3.360056135391596,1.953125,normal
0.00897697785079878,0.6101635954319125,0.05799085705889481,0.16097818876917458,0.45426886583558657,2.6590884992047816,1.953125,normal
0.004987654788609447,0.6100779567662779,0.07002106412791541,0.15610168029614532,0.47057113202236606,3.0051183786023254,1.953125,normal
0.004530920439979602,0.6296240587549382,0.05486707301534202,0.13797423702168593,0.47858037930672565,2.638866276387747,1.953125,normal
0.007878330826503886,0.6079534468455724,0.05782285272056579,0.16162826446524645,0.46079870782563404,3.0529716202398083,1.953125,normal
0.0034949915351938613,0.5874475081515712,0.07259186291353144,0.15104327073551155,0.46965542619404094,2.8808494350771015,1.953125,normal
0.006957342076121417,0.6234622478699595,0.05892257288821145,0.13134789344402478,0.4598300720056896,2.838845365760458,1.953125,normal
0.004474591277470929,0.626134685432512,0.060805774967355786,0.13443175463166696,0.46262516579937984,3.028256861885013,1.953125,normal
0.005038812603811453,0.5804075460869603,0.07162813696849617,0.1620741223770174,0.4558355396168844,3.24322088034729,1.953125,normal
0.007218613363370576,0.5858144268037759,0.06587612567285628,0.15743197162011335,0.46481728332324357,2.7447008654349307,1.953125,normal
0.0029742663413276508,0.6092928423789125,0.08102729524846851,0.13559116386688982,0.4689553180885081,3.5531445636578223,1.953125,normal
0.007107569138386315,0.5958914682195309,0.05862422050013984,0.16173262089736867,0.4427288071974535,2.890077641251121,1.953125,normal
0.004928326969913878,0.6284702028571576,0.05757293182009485,0.1431747821583426,0.4796756477916147,2.825656845271052,1.953125,normal
0.004970226286499703,0.6037975103396511,0.061765550380972596,0.17361453494574,0.4617135841613999,2.6748271611323498,1.953125,normal
0.0053657848684008115,0.5958768012371335,0.05670824938836127,0.1773698557743337,0.4516420388003939,2.8636822578671857,1.953125,normal
0.004518725377999877,0.6395397170114837,0.07427487429692911,0.1344523242976676,0.46195840043153596,2.855774610546981,1.953125,normal
0.0034013001772317,0.6319023057239384,0.06357580100666974,0.13816507149398902,0.48235872072251323,3.0274880493650285,1.953125,normal
0.006101358236131409,0.614561949673452,0.07521795923709998,0.1483955415688746,0.46064037630088456,3.024308672131197,1.953125,normal
0.008543466637971646,0.60367006658896,0.0687078978918123,0.1472864793087244,0.4584569447502345,3.089484514339739,1.953125,normal
0.005371294317589924,0.5895729747453832,0.0721412244587898,0.15602089856444246,0.4601434907995502,3.3281345033228344,1.953125,normal
0.008512785245642909,0.589299968237137,0.08598748046958578,0.1357095368558929,0.45939044132013596,3.066994531442715,1.953125,normal
0.006422299018130037,0.5903075159453763,0.06694685771022782,0.16008125619724195,0.47288937714569684,3.044885942729023,1.953125,normal
0.00836659765107165,0.6062466911046992,0.06712847463497751,0.14636059323158435,0.4782513981767992,3.202354460257491,1.953125,normal
0.0062635370385789885,0.5967158079952811,0.06484194104727105,0.13740369378756212,0.45624506209198507,3.119054242549863,1.953125,normal
0.004198532472644609,0.5894945982686461,0.07094530110443291,0.16177266685078157,0.4844500572734411,2.637308560119001,1.953125,normal
0.00715436555029603,0.6332914495916009,0.06703123869489194,0.1276131072010958,0.4612357890942066,3.0537517533800687,1.953125,normal
0.007538511395085222,0.5750217419131276,0.06512028786698255,0.17402819674613043,0.4582623901800556,2.89858746527639,1.953125,normal
0.0072355771981678025,0.5577640182030913,0.08162179515319355,0.17025737465912602,0.4571753307791804,3.0744244399629226,1.953125,normal
0.009620514027956634,0.562632040515591,0.06483049487005473,0.1584172915723693,0.46913069667638757,3.079081690863534,1.953125,normal
0.007017105261300881,0.6042922850159593,0.07307825376602911,0.14550029009699356,0.47384954559190257,2.623349194882596,1.953125,normal
0.0021078414005013305,0.6297236933331135,0.05973058891992624,0.13637719637527884,0.45999824053314314,3.0763469585843812,1.953125,normal
0.008100617563190485,0.6177066123939373,0.053428705989501044,0.16682865813598277,0.454907912758674,2.930863266028519,1.953125,normal
0.008093260866982347,0.6128406975951356,0.057890840814599075,0.14863062564330284,0.4568745425297335,3.1507038939229886,1.953125,normal
0.00699476072344155,0.5982994763156421,0.0699590027398238,0.15366546558689212,0.4568196609351907,2.943447471654608,1.953125,normal
0.011254905546815816,0.6085212202306928,0.06381842695750739,0.13448231957341647,0.4582850715667182,3.0604196470914116,1.953125,normal
0.0076421719322347,0.620483849632987,0.04897156638760848,0.16822872918679185,0.46593944980222024,3.1050189087842535,1.953125,normal
0.0035453348456151454,0.6069333958078997,0.07432486389226753,0.15140965877196821,0.46742129394001386,2.8587148592845493,1.953125,normal
0.006542497691817618,0.6082211105766555,0.06283782331977057,0.15422229284651745,0.47503801098480175,3.0012972610771955,1.953125,normal
0.004113079281790219,0.5963364500242159,0.07626491387194184,0.1633644956458656,0.46034316945390136,3.18482364347305,1.953125,normal
0.007531400268580777,0.6149977612531575,0.05242388780779539,0.14901111339497197,0.46732454777613036,3.52259948031894,1.953125,normal
0.008295080785030409,0.582239063142446,0.08000990939154613,0.17135098647285657,0.471166598753023,2.8360187152650593,1.953125,normal
0.009785438837172514,0.6166018126955354,0.07577845372990348,0.14616622497890744,0.4678669970945004,2.996419670412694,1.953125,normal
0.007216242078850599,0.5957135465857378,0.06889126168151874,0.1619593625902489,0.46550607562148305,2.773726954264274,1.953125,normal
0.0032916734579670533,0.587734177744805,0.056242621884959286,0.16425346063035792,0.4602268325027903,3.07540879886035,1.953125,normal
0.007720629352782343,0.6565838786164006,0.0502148215429946,0.12117297455776808,0.4689840496731679,3.2563331824744868,1.953125,normal
0.004748387369159047,0.6223735663991617,0.08033538709897221,0.1341058611654504,0.4694876204080754,2.9203519664638686,1.953125,normal
0.005590478806536347,0.6305653089423862,0.05311368404980993,0.15313669787101983,0.4803559568617401,3.0314350796672684,1.953125,normal
0.013082137141182709,0.624981136468791,0.06648833027789505,0.13422996055062048,0.4597180661613981,3.174872441781556,1.953125,normal
0.005391767907357156,0.6208382806719845,0.06146068344462079,0.14924120161716406,0.4764131287356431,2.7267883043070937,1.953125,normal
0.004954027738926293,0.5817406741993869,0.07210634343874255,0.15538683033746056,0.4499778286638402,3.461348730249291,1.953125,normal
0.005259738540808139,0.6215853203129378,0.06159655381760022,0.14452666635520478,0.47866943627416414,3.1621151811675747,1.953125,normal
0.010063820865354987,0.6134154324728603,0.06774007056010037,0.15568710510337816,0.465367707155361,2.5874069743742028,1.953125,normal
0.006946283299960347,0.5957398770214272,0.0687361125109797,0.1608171858511656,0.4552363160860866,3.390261032234841,1.953125,normal
0.00547488356764944,0.6270543435040611,0.06360474506431314,0.13680077018560088,0.4691988383079184,3.2125183024060564,1.953125,normal
0.004653072049652872,0.5841174029173368,0.06605477123461509,0.17779133051552212,0.4635783318782746,3.0440862904927632,1.953125,normal
0.006373726906367017,0.6168157677519909,0.07755749824132815,0.12172336065298149,0.47432178801085717,2.8133395607683696,1.953125,normal
0.008235485979643208,0.6235285667269762,0.06285646960312369,0.13940863283181423,0.4576785533210755,2.7737579821054,1.953125,normal
0.005667190249996657,0.5802421590585534,0.061895108987670686,0.16115908119978373,0.4649919971647247,2.9400737091316214,1.953125,normal
0.0038005912083235974,0.5883158713368478,0.06564490337970759,0.16091035801042247,0.46835029100096504,2.9407625284875887,1.953125,normal
0.007817145531064962,0.5830212467585235,0.07696194286757731,0.16777559622409516,0.4625483616224409,2.892035213150301,1.953125,normal
0.005690094177806693,0.5932283167703258,0.07552122880370457,0.15422997827159043,0.4507084333356196,2.823320154885613,1.953125,normal
0.005377379205983196,0.5977491147271524,0.058915627923100365,0.1533973250591316,0.4645979311937038,2.9038207299114163,1.953125,normal
0.004263254622077672,0.6225564451467611,0.05851915507645474,0.14847185812735272,0.4617690339457642,2.797784781808947,1.953125,normal
0.006783652074961852,0.6299149719854752,0.03979964710379121,0.15603815740022872,0.4749828130002017,3.377981485685193,1.953125,normal
0.005910452056876113,0.5956459619399354,0.07006827362255082,0.16967297347766244,0.46067164589234905,3.069146475605477,1.953125,normal
0.009565138204307278,0.6014133337046966,0.07039010159303279,0.15805230591255442,0.46072260634843537,2.6560634571838024,1.953125,normal
0.0062165264904342635,0.6297243688873003,0.054826937925228934,0.15652544471523996,0.45983973133054296,2.7366142624771057,1.953125,normal
0.006812283826130226,0.5922244023961384,0.0680337261050531,0.14776479921486385,0.4681682121954947,2.910063925731541,1.953125,normal
0.0069983985852060185,0.6046764904409463,0.0705986348557239,0.14693526439755553,0.47280009646794485,3.202384374691438,1.953125,normal
0.010715192933700528,0.6135801268129865,0.07656270858850771,0.15242229689638484,0.4681019039826446,3.3646484283147493,1.953125,normal
0.010955831229719486,0.5902879910673875,0.08270403076162126,0.1508686489530274,0.4507750601758764,3.1437454407266974,1.953125,normal
0.004327477176007894,0.6173081888448801,0.06479932013022013,0.15095032063669453,0.461580868328684,2.7949605927643106,1.953125,normal
0.005179128858909802,0.6098983482007069,0.06175358563754033,0.14774468486575013,0.48275568645034694,2.8735425181811642,1.953125,normal
0.005302218855864816,0.643629127896416,0.059738365067374996,0.12522179458344282,0.44653169996059894,3.1665968945682095,1.953125,normal
0.006871269743301737,0.5873889678641044,0.07038709187619312,0.15028331322545233,0.45972032427286263,2.870655929742968,1.953125,normal
0.006032835588642403,0.6375974871763034,0.06332762510249676,0.13017057383977992,0.48824561205045064,3.518298678708746,1.953125,normal
0.006063883485151962,0.5861857041345475,0.07024139156331329,0.17147298353808182,0.47392899138338385,2.8916965837886104,1.953125,normal
0.009150209814482394,0.59567767738512,0.06263530974956061,0.15256733017325477,0.4628247663267574,3.2223768394775303,1.953125,normal
0.0033781750209861154,0.59782961179809,0.05649785802631149,0.16679696609896225,0.4863234379103032,2.8483510890902446,1.953125,normal
0.009431475884867197,0.5876422832654512,0.07092575427242434,0.14620246720054633,0.4700300398684535,2.765787911150962,1.953125,normal
0.0061212603348784434,0.565972496956621,0.07388272738559679,0.2007963301863291,0.45976272171249016,3.0724884311446568,1.953125,normal
0.0042261401310612744,0.5901968112788875,0.0777100935436999,0.14189708450766497,0.45017077826851964,3.3044730015607913,1.953125,normal
0.005017372587164206,0.613096520492893,0.056680587721759004,0.15319302090087134,0.46376132075066,2.947635496607017,1.953125,normal
0.00598268772353186,0.5931558196393942,0.08107730017057027,0.14972029234965756,0.4625580909933546,2.9894838243271855,1.953125,normal
0.004602354348170013,0.600541574378097,0.061366975535732886,0.1528927058510906,0.47107756495971365,3.1059650710266067,1.953125,normal
0.0031485083827735285,0.6186447546934681,0.0598494014954992,0.13162216529275267,0.46168390198191744,2.6308424525276597,1.953125,normal
0.0030621846712371387,0.604813357649868,0.06686751992092584,0.14555732359198886,0.4640885284225323,3.2205273567321684,1.953125,normal
0.00749924872392924,0.5783108530127526,0.05669912720597984,0.15374271851125232,0.4556242631392629,3.41134942477755,1.953125,normal
0.008847905547290038,0.6261897091562691,0.058674360696382044,0.13338087996891926,0.461023155109097,3.088635520426914,1.953125,normal
0.0064275798063941824,0.5963520591318427,0.062438465247403846,0.15833903176065195,0.46549739117973554,3.3878542855357296,1.953125,normal
0.00736648933988062,0.6268810292373247,0.06746843239748399,0.1277682235961883,0.47016015745890166,2.4882234781931767,1.953125,normal
0.00488797203401902,0.61152021083927,0.07493380189021684,0.14183844089764042,0.45482848618534655,2.7631105392107598,1.953125,normal
0.004521514974639592,0.6138590847262381,0.06348723244005734,0.17641944622711203,0.46962017285215996,3.2570115991677353,1.953125,normal
0.004383455031301674,0.6278465612678569,0.06471032716599133,0.14144750097643727,0.46414625013350325,2.9008592219147995,1.953125,normal
0.00299656559916029,0.6086299247601584,0.061497104938886986,0.14317831553858035,0.4587848835662714,3.2897620180496605,1.953125,normal
0.007822006480699875,0.6089640997611802,0.07184992290103757,0.15963274289089888,0.4653297796305372,3.3019404787882842,1.953125,normal
0.007477868985146121,0.6035570019759331,0.06887501119916546,0.1453537334285799,0.4513225972556001,2.7955270156392125,1.953125,normal
0.00854471869879395,0.5950170620079049,0.07634661491845704,0.15573722269909743,0.45219381158042027,3.030546473973441,1.953125,normal
0.0047825149266856395,0.6293817470044316,0.060604913287220626,0.1418072961693352,0.46295937038160423,2.8762190547725517,1.953125,normal
0.00791612520542234,0.5986005562798312,0.07376344209565683,0.14771497686519247,0.4688028344839654,2.692971460293172,1.953125,normal
0.004726233594763636,0.5959223195805307,0.07040464091253221,0.15168534399979883,0.46408250220379665,2.883025869223724,1.953125,normal
0.007261431072259313,0.5957921157762389,0.08038419350508809,0.15563389939882205,0.4486898910730816,2.9421295634385913,1.953125,normal
0.006720482456590358,0.5930872358669813,0.08004337745602032,0.1562478345625041,0.4583885311357742,4.100207845923848,1.953125,normal
0.0038439254630157874,0.6325131566011378,0.06108350776776895,0.12252422659232545,0.4683420567923791,2.838602514585263,1.953125,normal
0.0063445445292587095,0.587879279556522,0.07222223581223004,0.1583189820240697,0.46015900471672416,3.0875538864547107,1.953125,normal
0.007524126490412893,0.5959340195806796,0.057605962257870305,0.15076830165700023,0.467550243331398,2.813332536297201,1.953125,normal
0.007588998253074444,0.6149104735903173,0.06261811436569954,0.13528971735795023,0.4455663965001262,2.972378401589733,1.953125,normal
0.007634969775945229,0.6250295200123703,0.06373186943097993,0.13950429975436665,0.46438304464318997,3.3813839803305057,1.953125,normal
0.005314633757169636,0.6096233390367664,0.07205639044138602,0.14764391549644632,0.44604255718982344,2.85799264101229,1.953125,normal
0.0018938875713478136,0.6390200551208759,0.05983160307547606,0.14646964441065494,0.4701102434486819,2.6747762816597853,1.953125,normal
0.007072555769119336,0.5987859066363299,0.07044493623130392,0.15325603212011019,0.46046193850205686,2.643459173879518,1.953125,normal
0.003711272516796182,0.6087489122765503,0.07559763560328689,0.15087254430333943,0.4633344395171747,3.2810427482529105,1.953125,normal
0.005371232935368183,0.6165561066142554,0.06884427453793238,0.13596846581628372,0.4721079880137759,2.677595648004051,1.953125,normal
0.00634154358054411,0.5850343751637311,0.060722343775776635,0.1686190055091181,0.4521236839345869,2.983768817006099,1.953125,normal
0.005916421103588752,0.6378867995756414,0.04836048162381327,0.1338969940394055,0.4653687775501792,3.590859535105988,1.953125,normal
0.008582442062800611,0.6120877896683494,0.07426098450405133,0.12968910545761872,0.46321735039281847,3.252303884713673,1.953125,normal
0.0067035936118135285,0.6195549905763842,0.07451623495735385,0.13522734947148346,0.464690180145384,3.3447417200305805,1.953125,normal
0.005767116942332886,0.5859020296576687,0.06494957377439488,0.15660676366904988,0.4625799470571576,2.9282673178516405,1.953125,normal
0.003709192647059666,0.6261539429171655,0.052440445245334096,0.14740368535269596,0.47056442968673373,3.077173194766346,1.953125,normal
0.005026531072661779,0.5837823463262176,0.07243414978210894,0.17930463900908394,0.45883816884981143,2.7208650765456888,1.953125,normal
0.006229842863038731,0.585931127995236,0.08304725881757587,0.16996460370309474,0.47015157644790534,2.85647366851171,1.953125,normal
0.004380419908992606,0.5872528968650913,0.0717090510591348,0.14243414447568978,0.45399594611467164,2.8599983926113053,1.953125,normal
0.00625706268049928,0.6053278232695842,0.060885709428987946,0.14903483364082465,0.4634726493748051,3.18440683579177,1.953125,normal
0.00674089048497241,0.5766641278342778,0.07580659093846254,0.15935340293873387,0.46107364942540235,2.6938249351051247,1.953125,normal
0.005489957424327944,0.6010138458585659,0.06649169155833058,0.16461461893381213,0.4589069665703546,3.158629857810819,1.953125,normal
0.005876175784803567,0.6456546645227291,0.05973984497561296,0.12851873261742944,0.4740781054800939,2.8182798772133744,1.953125,normal
0.007659232640685531,0.604408001192491,0.0765884010088673,0.15636708134481375,0.45396875253241287,2.9077554509089905,1.953125,normal
0.005807489269800863,0.5889756981419705,0.06172835348162405,0.16853843026436266,0.45837413382017483,3.0034700479276,1.953125,normal
0.008236498633253521,0.5880798227941847,0.06240247145218475,0.16821436107582222,0.4600165985683061,2.8831809588122748,1.953125,normal
0.0033537823297062007,0.6265017881197702,0.05951929007525078,0.1482074115098814,0.46736757501333204,2.885617198812436,1.953125,normal
0.007863722293488503,0.5990986797887454,0.0736680694700312,0.1513839725867581,0.46439506467674546,3.107184573991088,1.953125,normal
0.004967609041620628,0.5816769398847187,0.07968723749799246,0.1614882802244946,0.4660299118340498,2.9425686126055606,1.953125,normal
0.00264916854817663,0.5960189407551931,0.07698230700470239,0.16037759499531068,0.46514567303436205,3.0603273539330726,1.953125,normal
0.00591604763330097,0.6219527144902988,0.05894652157408082,0.15593901165000945,0.4692192924296318,3.163945387211128,1.953125,normal
0.004918857772506134,0.6334503756707132,0.04894440126856996,0.15240536688401055,0.470829951967755,2.8024259879853823,1.953125,normal
0.005155798360821836,0.6224250211346047,0.059351838660750056,0.1550866562204779,0.4506469270284973,2.5701434737664353,1.953125,normal
0.007045119637764975,0.6345655088890602,0.05962112764375017,0.13192721129696708,0.45666362886450396,3.2551939843085007,1.953125,normal
0.010364922312353702,0.6057435026952428,0.06465670943553714,0.15847176180324388,0.45317274692062415,2.887143078006268,1.953125,normal
0.008798845418899864,0.6176362118015588,0.07183790336816381,0.1395078817738691,0.45986276338920923,2.844767361898422,1.953125,normal
0.0035570161238240084,0.6023995548202834,0.0778627200211435,0.14328475341064606,0.45817014902012665,4.264790725808017,1.953125,normal
0.0009121195645812965,0.6069303903492298,0.07273934223934575,0.14369813203288825,0.4656099003072097,3.023582671722795,1.953125,normal
0.004791363890295346,0.6196193704735052,0.0600169972152555,0.14931023249612124,0.4697364078000924,2.637889388368744,1.953125,normal
0.00509688953815961,0.5937370242175776,0.06074324437627719,0.15622177338878382,0.45602442476886795,3.36405707987302,1.953125,normal
0.006816996192848777,0.6167916013656056,0.06177450247230863,0.15529920073844028,0.46215246926056197,2.7701965009174234,1.953125,normal
0.004477209643888791,0.6075316229377575,0.07211816645608027,0.12934308148800308,0.4620264824233374,3.2191140756726724,1.953125,normal
0.0067777312887004285,0.6397627517109646,0.06529873190456197,0.1308021341524219,0.4582103086305789,2.565488970382285,1.953125,normal
0.005675044643996622,0.6085947847917198,0.06794837784496567,0.1474051242400847,0.4659930354825546,3.1669846665582213,1.953125,normal
0.011109770697112525,0.6310067294625386,0.05213831915691864,0.14260215511892582,0.458015561874007,3.0960196647491207,1.953125,normal
0.007396667026020998,0.5972586301489389,0.06308241198060001,0.1274624723632025,0.4589947926651839,2.9167133988582052,1.953125,normal
0.014299038207021771,0.6029250214458434,0.08241740593112885,0.14158538644119711,0.4596550108758192,3.079656220747683,1.953125,normal
0.006745205887245519,0.6166244154253588,0.05967063968959151,0.15615399210901595,0.466789665316813,3.191152127073666,1.953125,normal
0.004807628130588482,0.6044023768642565,0.0796599285914847,0.16343652159056626,0.46422392658069056,3.019270461850681,1.953125,normal
0.004407245327330756,0.575995610168541,0.07661195904154529,0.14846604513847442,0.4514175196888777,3.5477398738661834,1.953125,normal
0.006853534359919713,0.628376501284085,0.0548143760366432,0.13087282787401486,0.4553476741147558,3.0089701198048666,1.953125,normal
0.002448743945150488,0.6125865188192438,0.06721664638877263,0.15662852223913942,0.44463621333795794,3.0007764997634325,1.953125,normal
0.007272619688628298,0.6284667785620048,0.06873535077794454,0.15151475774064857,0.4755381372063122,2.763516393837939,1.953125,normal
0.007554300830381691,0.5747582708851585,0.05340926908403756,0.1653197591956386,0.4672725345514473,2.8542458763792493,1.953125,normal
0.007319264831052528,0.5793617015665325,0.06598487338169771,0.1728971884421597,0.45756900625656466,2.607126282722072,1.953125,normal
0.005320591072184094,0.5986637850579153,0.08256557137855731,0.1527523725335898,0.4718840268012493,2.9245717877974697,1.953125,normal
0.0062031233634010485,0.6342038553606237,0.06443992823033015,0.12009161946476417,0.47397866275665224,2.600515391030746,1.953125,normal
0.0066425659268436795,0.5784561648095838,0.07057947586868803,0.17340338986682388,0.4552529934129497,3.086919637619094,1.953125,normal
0.004926969370825122,0.6252417846181945,0.058855198470118456,0.15878163741859122,0.4755241343494967,2.863414059864906,1.953125,normal
0.01066475751197564,0.6251648623611834,0.06466112348508525,0.12275416830008645,0.4644775875488098,3.071277941208712,1.953125,normal
0.010712672685674276,0.6157223080863327,0.07355853965320064,0.14166941937498093,0.4539811203050853,2.935768561952887,1.953125,normal
0.002538596496203754,0.58454708479516,0.06646377459024462,0.16460585211110965,0.4599906455006425,2.9457422693706192,1.953125,normal
0.003293049475412257,0.5913084385337929,0.060797195544525305,0.1586095564236119,0.4706598534239721,2.7937550996105878,1.953125,normal
0.002875477615702572,0.6225995893501137,0.07452144396634605,0.15121443802591225,0.46797394492268113,2.8596739711978945,1.953125,normal
