Porosity,Permeability_mD,Initial_Pressure_psi,Water_Saturation,Thickness_ft,Cum_Oil_Prod_bbl
0.33977710745066664,779.0039972236528,4485.163590975527,0.1701071346476091,28.742355629452796,562240.1333597569
0.34312640661491184,506.3954545223499,2812.4030158611986,0.291760548816988,83.5507380074285,732328.051672912
0.3116794696232922,312.12977906511406,4476.841987926962,0.1707047603727655,27.917489872696546,289986.3559721708
0.21092275383467413,135.57183866595003,4454.559865132895,0.31409808493364616,41.710511606366765,124628.8339252719
0.16953442280127676,163.43512155120092,4087.636207816079,0.3621034103682247,88.4087537597952,256404.73453480846
0.28684660530243133,218.98769746342631,3818.8459241639953,0.13804053973802802,47.71754296629338,341708.5197196886
0.23803049874792026,238.2249960052235,3655.6141005021695,0.3599787065786511,97.84362796113288,420334.26461400895
0.17440764696895575,687.9620433808534,4232.203090755669,0.2780725763242894,98.37874678190877,729928.1614054571
0.24903538202225403,470.9170912118937,3078.879043238976,0.1381331472601072,41.46208163628454,333447.0527145812
0.15687770422304367,442.54318353077485,3435.362424969754,0.2282625566079136,23.278257779991236,98362.37524101484
0.3318640804157564,136.0766539019131,3738.7799387330037,0.14825808804552937,76.40506273643032,449256.29325629235
0.20175599632000338,695.1047700120762,3322.3809517389823,0.3101043666599709,56.0789202118675,393235.282299738
0.2825044568707964,592.1107274063628,3354.972908180536,0.32766044032538494,28.060227516766105,235904.94551415832
0.21234221521788219,100.75127142500119,3160.569335004169,0.1317389560818397,76.60182551824343,221943.63746089317
0.25401360423556213,580.8763229223265,3628.463633369072,0.25184195580839336,22.4939927289537,212339.6782383483
0.25934205586865594,457.6536630069846,4201.149056030232,0.3443875168077752,89.61573523937938,722558.2096695189
0.1869708911051054,111.2940093100837,2903.0567560126256,0.380848912465299,31.0922023290643,53835.67069061889
0.3439169255529117,393.72548114649237,4368.866077506883,0.25405536002253104,30.184950299738,330671.2222206504
0.3050265646722229,413.5222153475352,3878.1753074964595,0.3850837670834222,34.05378383748676,272428.0775601691
0.3378997883128378,174.3309051224568,4146.54642536006,0.260706691136809,96.82130867936533,626757.5975472169
0.32896547008552973,759.2736102502117,3612.3813852600233,0.2182571483799724,75.45354882030767,1081141.591832767
0.26957999576221703,687.4815286104964,4059.033402848127,0.3544609385658687,84.10972283709094,863539.8236397534
0.33437484700462333,551.7667529968312,2532.4007946789343,0.24789481313742676,51.810798858620245,473235.9321626042
0.1676985004103839,396.7216707504554,4136.76084955907,0.24157075316935694,46.90501820039644,253274.94635439132
0.18919657248382904,358.8241561883814,2580.277718170733,0.24709374682294852,38.75872054265359,169280.5277380024
0.1590454577821076,538.2301003632156,4279.826752725725,0.35403550056092364,58.45184226499271,315774.6833130895
0.21506606615265286,459.0739020551791,4483.9254944772865,0.34958246250641567,64.14629868273349,440967.2790381363
0.2277354579378964,96.70482941141421,3088.1349243535556,0.2210559977320634,70.54198749222043,175314.70242055855
0.20426980635477918,434.37698657774877,2920.6371125715873,0.19998995796115754,40.56948031989556,238755.2756499306
0.31574750183038586,654.8027129246296,4030.7267277160813,0.24757840721173882,95.89232647223925,1274866.329165207
0.22135066533871783,394.42990819771853,3006.0526818405065,0.27183175292113276,33.58067985657087,183671.302652108
0.20618690193747613,88.96743316570131,4231.124766344407,0.17150116318839911,97.25225398131299,288648.2331342444
0.2585392166316497,639.7086495380248,2705.6851843149534,0.33818652541467725,21.1884898006003,142378.77531983785
0.17818484499495252,201.0228366019808,2751.9103927587166,0.2459448297197269,58.49005534534765,168852.25283745807
0.3104393961508079,243.96562616602907,4458.303110201231,0.2002136645259879,46.66942704932502,387535.7822859424
0.16491012873595415,173.52976507422193,3847.6777965400092,0.1320462978891972,55.92987311442006,192216.1804477231
0.3473773873201034,297.66129865362313,4193.774448857906,0.1716535481210821,65.65316631846312,692739.9712779238
0.30444895385933146,617.5636292664763,3148.658754703036,0.38478435152679513,54.84713264101672,470985.76350868476
0.18974313630683448,439.539394627953,3852.9674990412086,0.19152990604585798,53.1877480241276,353784.75301220675
0.15110442342472047,203.66095561303442,3688.4836546171946,0.1506577868101106,78.61787323306453,256902.40502717462
0.3130922856909668,708.3725586140306,3706.300240245894,0.23820183749649798,74.87010200691716,980305.235497155
0.2913714687695234,709.6863912136469,3865.064919075443,0.1921263230080746,86.66170256286783,1164983.7157145406
0.29580143360819744,702.9338187845052,3650.718346258197,0.11054777508135825,39.99671849915964,573189.6543797014
0.3042540693371891,229.09715853615447,3358.124738605332,0.1969435651838252,68.76228078032509,426682.93388593243
0.16480893034681807,388.42950813574106,3051.8453887610935,0.2632325871818406,66.81558283142832,272962.28050298756
0.2216931457088545,788.7422421056563,4037.162661826404,0.26551371160599013,49.5790248698151,509036.4751128459
0.17317381190502593,629.0093572324928,2952.5448600063723,0.20696767635306662,58.88460335221447,331973.8816554981
0.32262068517511866,70.37556591916986,3884.7086123088284,0.23419082687578022,45.1025714644583,151949.4131711055
0.2746596253655116,98.90344344536904,2966.665645298653,0.38965537547042994,31.347551809358816,70251.32295754265
0.21617960497052982,397.9485326092496,3750.6603399089076,0.2132045431690935,37.104096853018625,247925.70095325142
0.16271167005720472,731.9151543961701,3994.156534258058,0.1774680439779949,28.44109171209609,242778.21482100728
0.21219646434313244,454.02634846453566,2937.4277778130786,0.17304011322002805,74.64556601520994,461097.57410803234
0.2150366644053494,423.35938102571765,2619.8866017226164,0.23732938381124027,72.85819144873213,359568.5604854713
0.2959212356676128,129.10527496747295,2761.947485988348,0.3278560446150833,96.04850972638982,301568.07928970014
0.2775114942710426,542.5850785432206,3711.9939345420507,0.161796455256542,78.3742730917793,854653.0795292354
0.3274425485152653,666.5773704501692,4198.892812451471,0.31278883814223046,24.163667100490514,322048.82996166305
0.24444298503238984,335.31500563067175,2589.993642470849,0.10634494700482489,90.73961391431634,528561.3687012597
0.17391884918766035,631.7088881939956,3968.3025180832924,0.22567989339518382,89.01401303565807,661609.7224849251
0.29264895744459896,773.3574904256087,3182.637291900104,0.3327595195608361,55.46562566181589,556988.7366764086
0.30215700972337944,202.82484434576682,3457.056739839045,0.20161988673232945,66.86904404223372,410694.88415766816
0.26225543951389924,442.497223396056,4357.719099691131,0.26912113043361985,98.08626659780151,897140.8633050661
0.3041934359909122,265.35346856343165,3163.943009471691,0.16149376984777325,62.5843491078533,424390.42673803476
0.24875911927287814,644.6408142753795,3430.673867878972,0.3225986173378517,92.42574627008719,780998.496528489
0.2545465658763988,483.19502441086814,2527.364829521362,0.1156837309806279,26.643100624814913,196184.7856639113
0.2355082036717099,525.9368131627278,2663.197440009677,0.35576279346265016,35.284149496694624,182616.29988326284
0.15508382534881904,648.4356197119206,3017.183182269568,0.15945891592650047,55.26039547530543,333092.90235977457
0.17157828539866088,346.9778544968412,2555.704481642149,0.36231940951249925,66.78054466698438,212105.4090241313
0.15628583713734684,736.3175513052824,3762.750652096502,0.20575877239015522,85.29822814902401,604437.3040825216
0.2772820822527561,449.77165043460496,3352.796713603245,0.316805072342346,99.06096921145495,722927.9937644197
0.21287119621526532,168.466117126511,3596.290405456044,0.19576758933585656,51.10811971792931,197496.06458656638
0.25171413823294053,571.9243386266019,2849.294371792659,0.37177350137039433,23.793250891206796,153719.7541557469
0.33151329478521857,644.9460128286908,3091.8640588732324,0.13799113765551232,84.09372026362598,1093853.278760453
0.19985844582977497,287.571257800645,3827.6489497054504,0.15355593678177962,68.35045752662465,385544.6769631488
0.23207658460712594,692.8844427490648,4430.605447260799,0.2479090375476407,35.88342870945613,393893.7450709229
0.30111022770860973,729.6074410743248,2600.833547204418,0.12458153171144384,59.586276529713615,676274.8976430078
0.19575963309832448,257.67836553335667,4280.768641710532,0.1587940554105286,79.38481964269795,438299.9158239625
0.16539598196575858,787.6411045364165,3653.762402622417,0.38312991466360435,81.63294296549151,492294.2701118918
0.2079502905827536,155.53364603656883,3627.8391335112474,0.3929468983443662,59.96947295990096,162830.1903724934
0.1822442574508009,201.51175130186746,3500.5570704155207,0.2128777987991266,44.417162410308734,161395.97286981216
0.3359395304685146,188.1686294285196,2638.7881718083668,0.3769858063041807,97.89940656307948,387645.8343692528
0.3116240759128834,720.4922825059028,2679.7537034723214,0.26344740270202954,73.06900887651943,720170.4126656961
0.2766807513020847,540.7194142437214,3701.8240113181723,0.18092273976213014,52.659001547703895,555853.5700409471
0.32429211803754354,164.07821241670464,3181.9171428711165,0.3107196163241796,42.43705793637219,203547.1441293187
0.3107344153798229,380.24256377626176,4334.536133155361,0.2976705419724572,78.48823864028498,730873.768386286
0.18731401177720716,511.4735188023515,3313.1810747189447,0.3967375957326201,39.37467564750142,178348.2348616956
0.32851179969799554,112.59806374203747,2786.562917405282,0.179514186222785,33.73679911789505,149849.12728327836
0.2578684483831301,711.812276305504,3929.437667004072,0.30161785079852066,62.38671111696562,659024.2583997658
0.3114880310328125,652.7026515811514,3086.70684288202,0.11560712650883408,43.19899141153135,519950.96860628686
0.3292182599846986,428.9050801824787,3550.9406147117866,0.13409381160901584,70.31241159388921,785600.8037482795
0.21360069499437276,775.3449614443779,3895.66557101034,0.10117551248532798,29.43509398993868,327359.55495816714
0.17201038490553536,363.3207344563248,4300.528222404141,0.39983820431790196,72.39528836538572,303062.23086903646
0.19558703250838833,788.0827392773733,4084.3823896033523,0.34068210914424335,42.66372223981618,323621.50757262134
0.23542155772525125,550.9399991027203,3852.722135745448,0.33601690442006227,20.01943475476102,151917.46984670582
0.3136029531844986,526.0034549404561,3859.2663647902873,0.25291782258645396,30.154884613934108,327096.6914414903
0.3221461166512687,174.46617147183875,4391.849288064173,0.190020124871632,94.68923022680752,673568.9716780582
0.15139042610623812,711.445818728483,3091.648194993072,0.1453792853388028,89.38837112922863,539551.7970699623
0.2521494605155131,370.6172659404614,2502.224188392375,0.1854024216539391,38.688722562898946,217600.05316064475
0.23348220062975578,171.67505433685952,3043.9091187963973,0.21279136657874176,82.2697523636393,300840.6589519593
0.19442156209414604,59.45563998181928,2935.782759253488,0.32689302909408824,68.68572745391793,105376.9732061561
0.17397307346673654,469.81676272878695,3823.6691702279963,0.26189853667094576,97.67237691598956,565749.0218019645
0.21752303428072559,445.54971659200726,3767.423199531058,0.12324508796664481,49.888452762724725,408862.64434993017
0.3385819407825038,589.5152167768689,3686.9227654094475,0.10540870268767367,74.5168490013737,1107153.7236646384
0.21464058640415104,717.6935397633516,2532.4868864189075,0.13069965386021895,25.082857793913487,208118.15148525927
0.25375812434867323,109.55493848227214,3957.556108901295,0.22314961410921383,51.69978774531248,180424.42561681705
0.29060379177903556,598.6223677552717,3147.060824970983,0.3799578751147055,97.10541289505444,753453.9629469501
0.2227259204758588,190.55895807318666,3830.111978013262,0.2912207443627665,63.11846995600965,255826.6339926175
0.34435641654419213,693.6327898678729,3613.156857004307,0.34054776996265457,43.03036026678757,539823.8423109072
0.3424894589884222,664.2976353962421,3185.461850855814,0.23991237835136459,29.621677050288547,360715.1472460438
0.20035645916507283,455.5953162391583,2769.1525342082155,0.20849982495851285,76.28226721452243,403806.39258940663
0.2494497011784771,582.6820989674836,2688.837795320962,0.13252011181498682,71.58848347437814,575725.2104145681
0.2101756619633539,285.7625848878113,4163.036666224447,0.3627799066558615,49.91509708830197,242394.4152702539
0.2069680988754935,403.37592419961095,4336.795084163116,0.3349480087083709,96.07530814926675,597544.143126128
0.15737738947090654,666.2276732828537,3799.5760935285994,0.15043542927931755,21.776225039028027,164327.0907063133
0.27191286679597937,394.4488978799104,2706.8682297209666,0.25367816916287816,44.29790813054606,266082.6723371205
0.2505358046457723,318.34869899408136,3304.0544337764813,0.2462124423763735,93.68555890396651,544809.2049705269
0.16029575024999787,420.6593354377249,3957.8784002103143,0.2875274658059586,45.67483506555523,211054.3031826803
0.20572929284732228,671.1869393279138,4059.641768020136,0.3838560681973784,40.18022670841363,293091.75151058787
0.3316531771933307,301.4060355281546,2736.4372445821773,0.2739314325287439,62.73763279449979,382406.3670854436
0.19791237813339446,180.32119485180786,2500.0614376907647,0.2620651800335856,85.90413999364303,212415.71036390576
0.17897897441824462,584.0105152480855,3924.27409176121,0.1150968798803992,28.251740870268883,226490.56156340978
0.24789055205551258,669.4836595310613,3213.1923519724114,0.11887224280540719,95.4416567716589,987078.026341015
0.3471300908221201,125.47810889265,3008.9626632365207,0.15620403739803668,83.60583049449312,400078.9251986092
0.19841105430230008,229.90558456695854,2525.794939579051,0.10974123150752449,34.500020444124154,129690.3259816792
0.28442710948117567,156.47899232074542,3580.5988135229995,0.3230058686710037,76.96063689585301,321835.4612505172
0.3023239230657435,310.95605868662494,4202.301470851963,0.316999091198189,50.79669781100457,387773.65072922426
0.1975275087984799,387.7632341790595,4415.263292545176,0.1408168703294929,52.18357424610549,392748.5577469766
0.29564326972237187,611.6197527224798,3631.4899012265782,0.3508236702385843,82.66320739510931,779765.022529791
0.22355662654385064,538.3606886612556,3528.9226554797883,0.1464358104538336,97.02278463845857,833295.130872124
0.2764611661187159,515.6964256088233,2670.1127709784823,0.19035267609920767,30.132469827775516,237678.48436896616
0.2767059421521789,314.2812099572408,3597.7456030851995,0.1746930697484095,53.65041895030555,392668.43063859816
0.25715493681495166,681.0856648135699,3259.958157930789,0.21169212957191436,58.47532864674428,584235.6357271611
0.16805795401088167,403.4653755486234,3714.270561767154,0.17639912976698857,50.10494535639981,265967.46950096375
0.31706049911784756,784.3287035113659,3277.4526957530934,0.24668527793153563,49.055129897298,623076.4587513288
0.21415601299434717,525.6066037218027,2980.5982469007336,0.22222236440640564,24.18149340492772,165550.73265761396
0.18730370207997082,144.69855617337706,2689.930550456753,0.395970847233798,74.84308964500985,146917.91497006008
0.15815502831095277,557.1331715565755,3129.8368891777914,0.1167779050384677,54.89715336960363,320015.43866034836
0.2681785886376484,293.82801157377423,2693.2896685755045,0.1426544129162055,35.58350421151414,203076.81919933629
0.28551287236845646,564.745397514573,2853.7939016479677,0.11584776817258076,85.28268018416547,848340.8504434038
0.15331756578557124,102.23086112180431,4474.672317159092,0.28775235849471276,84.20485985213023,190065.6463834814
0.2524186116598562,181.16107788196953,3388.2071138132374,0.11635278322411588,58.91133024711151,292416.69803301967
0.19529915503958759,691.8029441793398,3563.743533010033,0.35093192121283706,43.87605289182084,286420.0054310831
0.27903455808189,220.38466776763616,4247.237057474431,0.25358158920457835,71.0474180637162,434438.88388855575
0.18487328580099827,677.780843932205,4491.137800981375,0.25810228737446017,43.05217086219224,370964.0166058814
0.28818754762049315,259.45706634080784,3665.428898689363,0.2684783523136583,38.880634425896965,244487.83040350405
0.22734706926010748,532.1614325440307,4124.947642088343,0.15124411189186324,78.44117232210613,775080.152293942
0.33734599774734686,570.6129301323732,3153.8820486733507,0.15930709093434628,23.226019177676058,283282.929216486
0.17750418882919863,434.4910648587897,3111.487914894582,0.19564519686190143,27.581477682767517,151770.97291454635
0.21821327021005169,278.98300752254846,3305.4074419891203,0.27804892474655546,20.543053921887182,87336.45557217418
0.1726947042481178,209.4832822783221,3845.0145253472983,0.16303533278206436,32.235454918034094,136735.24582613353
0.33493872365571253,74.89201592181966,3864.3833785101974,0.13489951813997839,25.519200696836755,105116.48314186912
0.3254678706761962,277.9598009305429,3130.478869298902,0.3910350659255297,99.66418942239349,549169.0221725372
0.2015883255430311,539.8720928984623,2766.4198482732572,0.10659454444288688,43.10479759632717,275744.8645644507
0.2819968092068358,753.728613836362,3764.792512931017,0.3408092216008065,31.94144101353978,345988.7857569587
0.31344444004024313,703.403361697289,2756.651724377529,0.33641054487250666,39.279700639673436,337599.2059398803
0.26104016231989247,624.5485824014769,3656.98501645866,0.18916423415352882,94.89004572321078,1013556.9686667138
0.2559301156712013,641.335507439974,3886.844256112618,0.14068798480219402,61.61281784195165,734706.5035746323
0.19837045818009033,548.7386776069965,3901.2229927889034,0.14368859401162704,49.18544770462855,407440.64038114314
0.16862055356117983,245.21514317450226,4006.9442213191933,0.3092294851711578,89.87131663273755,316382.6738784869
0.32944315159066534,730.3962730293724,4245.718843131329,0.29284197732585215,51.5992216439226,759509.063905393
0.33008361143266607,553.0492339293755,3499.917983929577,0.3348237022754161,46.800685596615665,465601.328598971
0.27662029145465356,470.33047323533,3960.4983790591423,0.3812443517197314,36.58260180397885,280680.8297719114
0.21780595820974014,133.24210191011082,3738.3454707316732,0.3075782089799776,50.22374591275292,154646.44693677503
0.21984191492253216,385.29165785481905,2873.279879595365,0.14675546096543304,45.33474848135408,287117.14239219716
0.2951911357740479,395.2687034014447,2551.379289738816,0.17303278502962322,74.18431674385128,531361.5335709251
0.3294220519905154,698.4227071420025,3069.0827713538674,0.3526581192619344,43.16661637365817,442297.14670843765
0.32741728485302346,459.98616514084136,3386.0674126752388,0.16279182275026258,66.17597971380492,721598.5223046943
0.30597510917152476,335.3004117278072,3734.2118888573127,0.12175669508634443,25.271373202557818,241830.77061417876
0.27840632923085756,782.6002463829946,4199.918661006411,0.3109840162126752,35.30313253572115,418310.2564641637
0.16682799299900977,133.04044499473676,2892.4914334123314,0.22075790664704265,52.5924217289079,107739.53118170041
0.18232574281892275,366.91132123395846,2751.099579796954,0.37601201576377113,94.95594031269563,312252.3855434377
0.3297108377054158,81.51850637855397,4426.959894948655,0.2950765213280985,50.180158857255634,187101.40547526747
0.271285811931918,604.9280905751978,2716.089118752814,0.12712569333749824,73.12592969598673,667664.9981976682
0.15183941032332593,738.557414149363,3456.9821402143784,0.38435697017609827,40.40697779371185,185628.82791400727
0.1702943085732064,260.02799716286705,3671.1274575866037,0.17756717909207378,30.162686077858538,126365.76151016918
0.28270035382161113,693.7562575993406,3582.7488418148764,0.20116374712188576,24.682928006404012,302119.2896660997
0.15101231676924373,269.1636728464233,2672.0643140658863,0.22067812410506263,44.433079883420106,133290.06111326884
0.18216161028349973,733.0776212329364,2614.0538280072387,0.11536728892129398,32.612882143752635,227105.75727433682
0.2597467578733172,615.471427697588,2710.9668549220714,0.24895462666918147,33.920835841289936,253155.61301200342
0.2883790395385386,653.680082631079,3671.1753677452252,0.13699554732258767,80.86074467095601,1033304.02440077
0.2803922519005201,63.50491670034087,3588.6897752686423,0.22029109800650554,21.267045675589937,44288.47781056227
0.19485386189211196,772.1077678055194,2967.4815840734886,0.2052129363976253,64.62481005883475,475913.3665338584
0.29243584426950714,595.0032440527425,3775.5482836911833,0.331852025027951,50.35691044747718,488523.80488820665
0.19744981749936,278.5633215396,4140.135004111299,0.34095115348981936,60.52399999268378,269677.2334941381
0.21507993963185354,672.0459986441352,2583.1579196931875,0.1460238647167264,65.02641897716823,469597.3287758081
0.2992982810236048,261.1408988111975,3496.2598870960846,0.20996535621376788,45.06941555658226,310921.6422636242
0.2799265798094429,704.565379674596,3878.6208242053804,0.21200594830954952,43.608708814742826,546269.6820919403
0.31984468209883554,134.43529280895277,3004.623854139374,0.14542313318082553,78.67214794679245,369866.2093093818
0.2815225784600687,577.7644830955968,3115.541810586298,0.3395360515153572,89.70215904969257,717560.6586365671
0.2636617206670943,455.5238574836828,3727.2758059787675,0.312168498500627,35.40653059668223,263123.73516543757
0.1687349535656185,122.40085264658062,4295.870586887474,0.15711453588911042,27.809500842811914,89029.9623644822
0.2235431606118867,231.42037119412925,4119.848840605799,0.21001657257813974,91.82366451136207,497130.7643663837
0.20304047353634508,59.30302720798609,3666.260438199167,0.1317415074569543,47.991637091791894,101654.86165534897
0.1987979286758167,401.5759740983794,3960.4434355144986,0.2884619791279132,64.10539125302513,382312.6868225873
0.3446021109504891,275.94894557000026,3229.6449404155974,0.13641157736458592,48.76345156160028,414278.57544561836
0.22861954493335207,498.7681132233191,3781.9310561975153,0.3957802505874754,30.064186907684103,180720.8504731801
0.32840931103542265,272.92835578146287,3432.3631822551138,0.33420462240635873,67.14653159581825,428010.4126075944
0.27622772519945255,274.93933363023854,2879.872272915122,0.21707156487519855,62.01126814157037,344763.2709584133
0.30896226070832966,607.3948990487025,3903.4765477545143,0.27356917968380634,36.239484735295775,423953.60090832366
0.2505274186210384,86.10712698376508,3612.929274697644,0.3734025448649227,56.149523572182225,139280.79634906116
0.2653807769252718,727.1712463939904,3217.243163907183,0.26622978411874787,83.75580032125167,817969.0963032587
0.24850353876377276,689.1979057933861,4322.678380157261,0.15234954591938657,67.23408824863131,883739.903864547
0.1890485975596089,550.8535124198049,2541.8682356534664,0.21361100667434782,27.753386165359586,132053.81568466066
0.29449042305230105,494.9161775805382,3131.546302498992,0.35294345950892364,63.841719778330805,471636.28283684875
0.20615447248817115,719.2268736047391,2613.762795555293,0.2932639047968854,76.21906394316694,459750.35613512056
0.15486319328629075,188.99763464653583,4033.0546324432544,0.2952173153001401,83.41627246246011,248045.6702006952
0.27909445918143355,109.22687164312146,3904.214908227585,0.3600464457065468,70.32940629074135,221827.25963467092
0.18542213588140977,229.63262743215358,3162.7044374726343,0.36819191723875144,32.2126531632627,96078.72443381422
0.3380917168705828,645.9337090251427,3851.325804414146,0.37593777153383096,76.81386132721285,866562.5067058618
0.34078571540051744,76.0027000448625,3291.8744523918995,0.12845475797594685,74.1873476865213,283447.14950953645
0.3329728780440897,487.10512631261724,4012.5075828448685,0.2632378005889303,21.954150635250656,240805.9367775975
0.22403174005108886,796.5781371434824,3408.367325473412,0.3221528563654956,52.939813407219454,440889.91867277684
0.1530913233057735,691.7720703781546,3324.559455663331,0.3270780535381042,46.63601975698987,248320.07263992657
0.33566371251754507,441.0842667826921,4369.459830976602,0.28201486059100117,73.55296514029148,838801.0668871045
0.23563682966346286,97.73068196498176,3001.7581997814004,0.15003620055510225,37.29086498487366,111160.5440603754
0.3433309638087339,673.5301357892823,2740.894679993131,0.33922616618249934,67.26975383794068,654934.994829698
0.34272399541785054,499.2338811329079,3669.086226518916,0.31603340005448377,93.0564769451338,969217.1255391723
0.320601891093472,136.19974779467512,4438.643624568358,0.1258407314647109,83.82418977668861,551713.2351411742
0.20888977841391712,120.39296361751715,3255.6784274543734,0.2391429474023129,93.71661889732243,259474.76281823937
0.22701954572038505,732.2201145774443,2624.073527257563,0.15219321985654108,98.2804773546152,802534.8218865015
0.32022733430337136,551.9001972035588,3178.610534619135,0.20124311371389159,20.85361016049302,219741.90960196915
0.21338440103125553,671.9650994875667,3511.863308639117,0.10542432766170563,69.81930211019821,669318.2015743485
0.1838985493372185,709.2341752117005,2823.8460132644273,0.2200989605232275,53.02715182071252,345195.4503818179
0.26136025249167,478.8292640362417,3816.2044361129842,0.26496307634686317,88.78835922680975,757862.9075257073
0.33723095483215615,438.08476381628094,4495.498778020401,0.2858747778481261,40.145176160730536,467712.83401131403
0.2892059593349946,372.82055774074263,3403.4789519628875,0.2990471035386131,98.48235912920609,690957.0525708171
0.264012234017873,287.70994084333944,3209.4571134604253,0.35088739393073803,69.09663756349978,342444.87985411374
0.1694352987541537,375.94697064403385,3301.408333668933,0.16463887218271903,83.48299217830647,399792.71471451677
0.27300144533983395,630.4097417976172,2730.292356790402,0.1361445467315404,26.847964225821464,253720.3948396677
0.3480107700208526,501.4425732613487,4266.547202852447,0.35546115156937774,34.6766307807092,397323.1928301503
0.1780168030473048,719.3924674661346,3329.651311042704,0.14698384446779497,80.67229384273625,632167.9617986435
0.2536659304727473,382.5350107843908,3274.5488228496824,0.3924280244008586,21.75892176314589,115512.86898647022
0.32547461438559105,505.3171840390655,3819.3805458609486,0.35276146881959114,85.35023887150263,814535.5396230815
0.29815372355084085,523.4806648189915,3384.066841862247,0.2502629817668798,21.115921495352914,226472.93459853478
0.28940314819905355,493.77287172974417,3796.466937615692,0.3944264274766076,72.56950712490186,590007.0020120095
0.29049681679742184,576.9753298141372,2622.892580261575,0.12921301873240126,49.20751361854447,466100.47008809925
0.22189823024395103,228.0751012811047,4127.446687444455,0.19091972835253052,68.91958821753593,370471.8704727232
0.20871836885289866,434.272833159343,4381.0079057588055,0.2914673245121835,75.6825125591291,524989.3512002855
0.3118722310957027,128.16860210626075,3797.530772318772,0.20500206054195363,47.398017534904334,232366.7408486301
0.31202267893583613,338.38349573360944,4409.131857717622,0.3785117655942376,28.636995848866846,236236.9671694514
0.32341446371602073,415.7503014659483,2802.8646287399265,0.11968782645334528,25.57166941986125,235309.11254937574
0.3326481105112942,539.1681946591043,3454.8323789607075,0.2648235496182894,67.11488180500383,719748.9364443866
0.2522684797721875,762.8982894396527,3703.6134678908943,0.27725988021853437,61.65242829872892,643661.343197343
0.25030325893743993,500.4882999112669,3663.4732948423734,0.29581843713316724,79.3760807296906,629655.3155868566
