Date,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40
2020-01-11,575.3887773848758,873.8064031703923,897.1856450419691,759.3168192335144,951.6142865001973,1121.2152570443616,1565.855770363159,1052.3733438495517,1077.2651172168291,977.6662252701499,652.6214092252691,545.8084968225473,659.3478920810497,643.0758249812898,541.7460974824512,709.1895963292509,558.3532495084709,796.9608618940938,606.7479784649832,581.4988023703515,954.4218620963215,716.8257638326141,737.9088143949353,744.9238447293301,758.4622856563254,800.5541020256294,798.330996686145,681.9573704272186,849.8341419409861,602.4518469330602,655.5289736005672,787.5785782023019,767.4753381287885,919.3692130114821,846.4866112462346,822.5439391672875,878.0317388111622,619.8027095324837,661.022032980002,687.8806653890445,777.6925004230195,582.394128431845,503.8078415929795,750.1985768535902,965.8189342613849,856.8346880919293,574.2204134229839,545.6101226797105,638.582057275412,678.0403054790332
2020-01-12,424.36863541028754,992.0458373652349,1018.069062982308,1738.9726337455859,942.2917105656633,1090.4642027000837,989.586469088427,649.3965887141404,1342.8468443545062,1225.5799098060322,646.1861869251436,551.5531948583819,661.1647006296763,661.0589925682375,543.1354757226512,700.9164560945186,544.6524635998792,787.0081502779685,605.7571724974265,579.8620830089013,959.4479902599743,735.3583260437289,729.672580316746,749.8325837954578,761.460572213413,773.097531690955,804.5095989867374,689.2957405730897,844.3958022571911,608.8237732488874,657.3781959636752,777.1272499361443,764.7344415171247,937.8514697390453,853.3807737944894,809.8887380075685,881.2278952982256,619.5327189655902,670.6992942764832,695.8812031199424,777.6092867549268,592.3756365121164,508.2762207245033,767.8295264184912,972.963295493566,857.8994990956013,560.2573238466882,542.0583586469909,632.0747174969342,683.8257922501823
2020-01-13,1237.309584112914,727.1837635615783,1420.8382932808297,579.4446811623158,1176.057128140081,1657.1366877429937,702.8391024607935,830.1106811191685,1029.8954095262923,848.9573037651402,644.2988795679846,550.3650184566505,673.2932243121288,666.6737999492366,545.8213834802858,718.6321630014403,539.7836545937956,780.2203802324302,607.9417251343488,578.960548359208,945.1589743640942,733.0903670391783,721.7472829705889,750.6236759735003,770.6019598389111,769.6659785272432,809.3223185276837,684.1527193650797,839.8358852721768,614.5135848436491,651.6037551137777,762.5808725959304,766.3092338786378,946.8404546916895,858.3635953714911,797.3132789372888,867.6127815776827,609.6416052295509,665.5193516276921,702.5814893138687,752.3309311086432,591.2915919989842,514.379871297719,774.9572824106154,971.5097181117584,863.8512819076915,560.7917887777791,533.1430396657618,640.5192051302652,691.589092814945
2020-01-14,534.8009706801602,1020.5688924418082,681.3088858821685,1142.0777291905545,724.172729729859,1464.980321505262,765.0240122991289,903.3815451382973,1244.055165210901,630.7407050698134,633.4980653479201,538.1067764152358,674.9431092634738,678.9822421022892,547.1562497068849,705.9811424538253,525.3971702197039,778.1077979134873,597.5254980829465,576.0728650809708,942.4851641521212,727.8147253421586,718.132604878421,741.123677487969,770.3232963994305,762.2891582747783,802.918820894881,684.6411709295467,829.3035642426521,621.1255854549299,644.9909412751514,748.3697351488453,763.0470984973529,948.553094080142,856.4235859584459,789.5439007545048,852.5365963378136,602.9476865220944,659.2114950146154,698.6349451558021,737.1898153834426,585.4979181716166,515.7996873745267,782.2452052241737,965.9371271551623,861.0387167286832,545.5169254764166,526.0675197496896,641.5511211882751,691.9319985405808
2020-01-15,1068.237980381239,1392.1428262847285,517.7550296316317,1055.3901575596913,1077.964838274527,1234.546861533193,628.9147867365754,603.863016074717,1156.5824696850693,1089.095401969956,626.3213856773625,539.2636907218159,680.0076234937367,679.0783796552149,559.0750159114202,693.0993770219171,523.9336279745892,770.4618512483663,591.1804487579764,579.6211502245934,950.7568863844597,732.269472297607,709.3322741308659,727.9958347693806,771.7081949519899,749.0136989772116,795.4158780284786,684.3242519854978,818.3765501985403,621.9242954281992,639.3822272597635,735.5888402785241,761.6555324215353,946.0899190881516,860.0500758997339,783.7231119781284,852.705763393851,602.4614498000684,659.1613972933412,693.1889387096096,725.7008476645727,576.8708443704445,522.6228938160667,784.0870332142046,967.5680765050337,855.9749183713063,538.9653134882599,514.2462244410175,651.0150664519253,692.8343217293831
2020-01-16,1075.147855103763,1103.9344628490928,795.9925835264528,1069.676109148301,1087.9217419896045,785.6945745920897,1559.732353343427,1142.1498762735362,642.6089508392054,1196.966082590149,615.758272205201,538.4747782256028,675.6223640354556,668.3974291252903,564.6802866138524,664.7147760806332,507.02489837520454,758.9511028055067,591.3089429650146,576.9164615475694,948.7596299474749,749.8693168462721,712.3769490833098,727.1295407209523,764.9287439828836,753.1661365736775,788.1192603606636,683.9350545327338,814.915468853032,625.634577751309,633.2304351468752,726.5744517942633,768.4547084804072,936.2995432968801,870.1589483106944,777.9550608314189,842.3812200164821,599.5034188425996,677.4435875899826,696.1812176770035,711.7149981146115,583.6718831726153,516.9777642647117,793.6848509314707,967.7556339135176,862.785664021403,537.0503909680881,510.89923667175924,653.6173093304116,693.8059928763067
2020-01-17,707.5954989318036,1236.1253811227357,1347.5786737022213,753.7953044944869,1289.0128387732966,1123.8342780809494,1246.618047998347,1569.0378947961842,926.3835651991388,773.8791506927531,619.3830031640331,551.4369484617001,682.1476442636846,654.9168747971047,572.6294097684896,670.6420717047138,501.20021140554053,752.0296509333328,597.5406919532766,569.0855516118207,946.1602870426842,754.8268485487425,724.2119456127972,722.6826766047652,770.2144511630222,746.474856380959,795.7384533586377,685.7468759925763,817.6045858208695,637.298450950552,623.3694274445367,726.7968773053672,770.2057726466825,947.7365795003755,878.0545265795536,776.0173118835384,832.6073922730392,599.927505944077,691.5851918869757,702.9803892011792,706.295620789314,600.2181172056424,525.2875161963526,808.1062586425477,967.0573765824091,866.6753853756677,527.5661207497707,500.02231937433334,656.0782290504452,709.9832476967229
2020-01-18,733.145671112343,755.2569145103685,976.8694871757688,1102.3455924449931,1083.0072397990057,1248.1549747108072,1003.9005675633721,1436.060223147195,920.6029500286131,1816.0507499768858,615.957450700537,551.2560065125581,684.3387731541728,658.1749367669441,568.205091707694,665.8256716692149,492.71526813245947,743.3306999154413,586.2161750128271,582.1832467635077,943.1952267447274,771.9733414525122,722.9048206324012,710.8170382906577,768.6219959950678,747.6697374856261,793.666541311751,680.7862645907431,805.2290753350721,637.5218176284425,621.5966005409448,709.5202481026555,768.7704108353282,955.258600495548,885.9469772206969,765.2375568930339,821.3228879594885,593.1382030605574,691.3184311363532,706.4337589920195,694.6370787806483,601.870998997473,535.7563848666492,818.7484237694745,963.6899152169415,869.1759162106924,519.9452729217217,488.22165913453443,657.4592196580087,725.7016720244342
2020-01-19,1187.700204329502,742.8527330751152,678.7322505816663,1144.7417245729555,932.9611644022448,1214.2001482276276,1141.9712873720634,978.1513262029382,745.9618845794785,545.5458325942407,602.5213114209213,544.6709867254331,677.0532023763617,659.7601487092525,562.2722887800554,657.475758714483,491.64776905295764,735.7652402857796,588.5196308605333,575.8684206778627,927.3362874497726,774.4610302292607,719.2557532156396,702.1922750487871,764.220998431561,745.2642205801058,799.3972341388468,677.0065465964018,796.2968115801924,647.5903043421938,614.7177603904908,716.173082276989,767.4851945648088,957.6758133326556,885.5714917555509,761.7547012339134,812.0010268495173,586.8695334388233,686.2357719417639,694.8720126698254,691.8859399522827,594.6676263436578,541.3145204233577,821.6691004350231,961.9249838788935,864.8960859118662,517.1702014944226,482.4047083941745,663.0294416297888,717.2784343290672
2020-01-20,866.0455143798937,1256.9196382970417,1064.2281232390612,626.2783663864036,1051.9542777553545,1115.595213918651,734.84276913966,1046.1175317836585,1017.4626155338,657.1089106508131,590.891528033455,557.264471494101,679.3082524238575,641.2559645307659,571.1518678311422,648.175799608211,484.706394501974,728.9084757850103,593.211034437955,566.7287919717876,917.7231492520903,766.7001166346607,715.4054005717708,704.4616055344891,764.4874787278529,741.8423418633117,797.515107753632,678.3016855123723,799.1273896495061,642.3186542813417,611.3718779629927,705.5622230775883,765.4287001473456,950.0902159267196,880.4557440116076,747.2084673435006,809.737988460209,596.8371792602771,684.0979842699622,690.6607825228369,678.3032179055668,592.8788214698325,541.3370538995076,820.3846435159616,967.2435713385407,865.9292491243169,514.4731146195214,476.6622213459466,652.2819379841285,712.3088959505837
2020-01-21,1107.336208104485,1168.2353579104704,1324.915372952583,1316.1406156104708,586.6991896128727,718.6524880254632,1154.510580162598,1154.1357852736626,1154.5143058918143,2155.819447196416,593.2175496292255,576.8444186087405,666.4949389249068,659.9790307090427,567.6591378265366,645.6453475938838,487.1004032163203,718.3089516827705,601.9655976746615,566.8634273805894,919.6317934095098,788.9084901728605,709.2572238897329,704.4293010147373,756.3966146887864,740.2572294118864,795.0666459734031,672.3834230124951,795.8498705711878,640.226229691183,609.629510360506,689.0996325617207,767.5007946701922,954.4045466304921,884.5785066663685,752.2045229467551,807.2308726251932,593.4562077861879,684.5224503928508,688.836318503659,686.189036843989,584.176612080857,536.3690113616104,813.5496600861464,970.3029387817598,868.3645654713791,505.20576602480446,477.55088802439496,646.7744517149019,742.9020633315001
2020-01-22,1171.26715320795,1340.6696920541797,1286.2005290479608,1195.4173753917394,905.4192266078963,1227.6907661479802,768.1524356387284,928.9544179779973,854.3909356512689,1024.5622418158969,597.5455807539562,573.1999156843034,671.9535591137868,672.3600091625707,570.1507443209669,647.4501004224883,488.30047826221625,707.877312523509,605.6690243570685,571.1457095717949,924.4430612858031,788.7841779930369,711.7208933822243,704.2607245261742,759.3123633190963,733.6225953795091,796.434104459567,670.3530970136638,781.8894716129738,637.2380729873731,601.2262776664555,684.232866541326,771.3613195086928,957.9490388479622,881.9613501680351,750.5966668391309,795.1754347283704,595.6326295330972,684.590059847181,688.8071568252727,687.5240444190932,577.0837502259808,540.3394957102366,806.0105799946604,961.636155505517,860.798598827958,498.2166180000755,482.97294952809483,646.5070593990712,747.776810819589
2020-01-23,1694.3975700020526,439.8204422224755,1205.878057112354,516.1852386431044,858.4204402631699,1326.6851790902099,1019.2840057286388,676.6765666212082,785.4088872220095,1203.8793246804028,595.2476320455294,572.6229096284684,664.5435933440148,677.3742647668859,567.9954651016301,654.0256088871698,486.51068340081446,704.3070073945898,606.1824573539615,582.4334121059421,915.1426650075318,791.5622300881674,703.9122937219412,695.1280851354792,768.3656263324024,740.2715703405229,799.5948120523344,663.4020025689166,783.9100408296055,653.5409363692196,601.3548815511385,688.755974991639,765.8944061992365,958.6811543377854,888.657448827734,740.4462681642243,789.6463592227105,583.9648901973746,683.318452154381,687.8025596248668,678.0548797107755,582.5852626528806,538.6820325772032,819.9262001633083,967.7752538400355,861.7440109762458,504.91148402198627,479.59494525249073,650.8500451034428,751.7754895057751
2020-01-24,780.890010484859,1064.9375768745924,1013.6715519711441,804.5198957182549,1643.1832267975976,1190.1757066954033,392.45722400271785,1055.9362944308282,801.4640605694836,1255.7300004388671,587.4558191783061,580.4742662872014,674.1268197577168,673.3619205632862,578.9751114984372,641.2319767041137,474.46134325182425,698.3887062515633,596.4799227007752,583.6028868955947,910.1236433224083,783.2536624548915,703.3168092889113,690.1063215545686,778.983368131748,726.4732126100762,801.1943316817517,666.624800496223,771.992213213588,652.3967826671254,590.1217068598008,692.609952586249,763.6443324872412,962.0892553366758,891.476003646916,730.1137122905081,789.4755295069583,586.2751422786105,671.3951028094931,687.1691968580434,668.3085660327806,590.7761035501541,541.1629854205266,824.0488242737274,960.1535169211969,855.7678303859639,491.5363713390529,475.970086206894,642.5397364798165,757.6683094381615
2020-01-25,762.2437784701898,965.5790675599303,1151.4961836941372,1259.7265582510365,639.9110778832671,899.6496292477154,857.5164066517132,804.0012302278865,1529.636272084329,1121.4945132882867,580.9781696204384,579.004621768011,677.2053861349481,684.2514036941815,585.6291376262812,633.3409932746982,464.81594631828847,692.8751569778142,597.5108456097254,581.4556928900081,909.0605157545407,790.3536690910174,698.4563623741614,690.8851608024287,774.0210468380112,712.2261510410613,796.4085435521483,660.4960746153839,765.7658835468835,649.5352994007745,571.7538908802851,681.1223803801001,756.5014701455292,965.7645042802149,878.4902739924681,721.5060650123386,779.366227862409,581.7254131836808,660.7410401458457,691.342238837153,662.6380256685701,579.2285213060985,548.0619055698352,819.8596028985874,965.6820301937149,851.6841155292527,494.20519488062325,477.54339154620584,637.7645698197133,764.7540962827107
2020-01-26,621.7348136994865,1275.358584116433,1636.64685910379,1309.739578165344,544.189010213796,854.7297781401246,1380.073344755987,787.6991603143658,1133.1458284438686,1232.390216028801,587.642722190569,598.7969020892721,670.1086594561642,696.5561274356932,590.91077081015,636.6877912369945,461.99733218740704,686.844726755474,597.1284620776796,586.4082398671007,900.8874689847487,809.8809434858787,703.0318169555864,690.7154747254925,778.8891415792708,710.7958660361526,799.2706612229072,669.6162868319624,765.9319616594197,666.3619084764495,569.0989195552307,671.5753903075569,749.9667580836245,975.364170437669,876.1002171011011,721.6213029020536,778.3164021969078,584.3819717858335,686.4063493877152,687.0446399401866,664.8249899952946,581.4877198858678,550.5094366050014,817.6672354393997,970.8003267689787,854.5276322147473,488.56928675269404,475.4027014091091,647.0519743878037,779.2886130645632
2020-01-27,721.9208585265751,982.14239318146,27.619797979278225,692.6837075997131,924.229554582052,625.6650454105452,1489.7233911794906,570.9575866118101,867.9866539909049,1039.2221731858274,565.2621831845814,571.3413688676161,659.4196216416387,690.5166777907342,593.2309189030648,598.7583035365215,462.6252284218732,672.3577396150382,590.5518295978823,581.7499759714176,887.6266316512357,808.5020586032355,699.9958144599034,676.5232897229596,764.8629039785703,713.5430135392921,795.5501221960147,665.3342038610978,779.1090704332138,668.3093557985308,561.3068069932006,657.8015728246335,744.0913212048108,963.3922120197846,872.8874275183722,711.6543217971955,772.6013160664447,578.0123919208726,695.0697421097982,685.8151059468948,649.1978062066146,581.9317996387042,551.2652716872094,830.0363851219993,969.2036709461643,848.9178759463987,479.00101665968594,471.81680784219213,646.3705994024868,774.1915054587214
2020-01-28,1432.3819867198347,569.2413546461681,1348.9491256464878,1003.0699183058761,705.5474046856148,1138.631042278981,1059.717908672041,819.9349368523616,1020.9406254970056,884.405920941472,563.5611128120102,571.8124955363104,652.0019812555591,694.6704700674971,586.3017421384327,605.0930167484826,456.2512086135285,669.6080013711802,601.6498499895876,576.7036350922236,879.1110312116441,813.6282820233534,696.921828001854,671.178943834532,772.8825746137301,714.8350086879318,790.0603009454564,656.65043564952,777.7949395209425,668.3882298103458,552.7273407056423,649.6177630722749,747.869888994227,967.5211264914445,878.8901271810023,707.2023066503988,767.4861498248403,572.2213345117128,686.9072055301384,689.3525147845861,643.727227999213,569.7663478224028,550.8758358019882,827.0665283840322,975.8869852651721,848.2921937596738,493.0440017454033,466.13214805499246,647.5948579670421,773.2537364131325
2020-01-29,1034.0552035753744,1198.639202356314,1475.8050448436056,628.6553503519452,1639.91001239688,414.3736601432494,954.464471489325,1176.495161945373,1084.2975603205098,813.1901440538219,557.6047069268932,577.3122706677789,651.6634447477927,686.5167444584755,604.692663695102,583.2971650196807,462.26128850329343,662.0500017714605,605.8551712482474,571.0687440558576,875.2724729418337,804.7755528755447,689.6210190988712,665.2678271082418,779.6006047289911,708.7500339637603,788.7121058503036,647.0619880187181,775.68750469449,645.8780131811016,549.801701507366,662.8181768013634,732.7704036558524,977.0968043176873,887.8107350491656,698.4802561448516,761.6647254308737,577.1900868918111,690.4087160144093,679.3884933398724,649.3724438569955,586.6466200605581,559.2577326018073,826.6196947932166,974.8380818317194,859.434326503818,493.9438722787938,463.5353175822797,625.3266701030966,780.2676088399942
2020-01-30,937.5633248928174,852.0997196023501,823.1905729167365,1254.8806291063074,1107.1046457895143,792.1271214218037,1269.8799626299751,1092.1898562629829,1243.858635651688,1188.8886525770836,551.9124850577563,574.0453323101123,646.7687634315987,702.5654736956236,601.1661449385698,572.8102028441718,456.29163840550575,649.0412950576462,603.4359398554567,569.6405136489744,879.4512603451839,815.0513482286048,691.3247600263223,652.7063390183051,782.3429493405093,705.222529503854,784.303473508728,659.8553795342821,768.6671046559339,646.9710245644336,547.6352947673403,657.5757565982016,732.1366435381616,983.0354108993383,892.9761454129057,705.0618626987847,753.9146709283316,582.4307621713085,697.1970148802119,686.4080494765266,648.3509714198397,602.4565718437912,563.2129121098967,836.9440520175882,983.0302564647263,857.1856512663245,498.45845270245735,458.71744863459656,616.4815257659509,778.8825821937929
2020-01-31,751.3014967233782,831.9456879409091,1224.1880815369786,1183.1110796300395,993.7295218107556,1035.1982149926346,1383.2994687365274,822.528583349251,1164.1292143510113,939.3422042698318,550.9289743520262,580.9073404378495,636.7570615010195,709.2764310787951,606.5533494929359,570.3310500622531,446.347492058047,646.5479797885557,608.4192375118766,576.3791767916183,874.5778131950302,820.2608572975495,700.4896569046173,646.0251785000271,788.4690119767811,716.0328420864129,794.1972271158667,661.656904851332,770.5196406165661,657.8205463559301,546.4815043084589,652.644717015057,737.6289203859357,989.7506139809577,887.6364033320825,698.9134002586111,737.6697943121158,581.9282341122996,702.3545151589301,698.7764425795854,648.859812832623,611.6416473046197,561.4695849201397,851.7038649044754,979.1354820482401,859.4262509152157,487.90682817055614,455.6106752296242,615.2433219513601,785.2295254690338
2020-02-01,934.6956390318339,1329.6330555961572,1247.624904696409,1244.0528908001916,1391.6436421462988,1006.3011524898277,1204.5858913884892,906.9199730219632,1097.2499057465327,960.9570836896946,561.1959469241922,595.0470580164514,641.6253089151699,703.7472397328767,613.8015202668769,576.5959820312871,442.793040906315,648.7285670667053,611.3971886264331,581.9754858371624,877.6682337542189,826.6526617691286,699.915465440712,640.3687956032471,801.3059262020425,712.7229447938495,801.0345000115267,661.2100773658752,764.1953697192326,663.9395313059613,536.9718582336262,653.6101859275219,729.9344368526055,993.1662557447355,893.8039711044233,691.5024576916344,738.420687758902,584.1736105250558,728.9584356973813,703.1767540218846,638.706676999246,620.80266074838,567.1045574087108,860.1553036699082,979.38763589302,858.6068251257572,487.83790800655817,442.6969336346304,622.8291749046625,783.7615018282377
2020-02-02,1029.0987894978155,1178.5471076310741,754.5337950299582,1627.7161827056382,698.1947855500894,635.7434161636803,1347.4332620500204,1237.4988081888807,1187.2359451156465,1188.503652779284,554.7697471116079,587.5467069907974,631.6464003442004,721.2528134512378,616.0842284044497,566.7282464394533,445.26879690158825,643.7973294701357,613.5321013317684,591.5086493417773,882.2800530918552,843.4726806005933,708.6319042089974,637.2576414155312,791.5933764125302,711.2164731020133,792.0633689262665,652.3611149608578,758.1580204960865,664.9369281445931,530.7651643690951,641.6831808829069,714.6856161829309,1007.5309346545242,895.6737772342473,695.1140813705218,740.5812482546484,589.2802916308609,739.3480921244375,702.3506432741799,642.040032560228,616.3295281815019,565.2110326689709,850.5394777818113,981.1522395546251,868.9912763940328,495.0608953476262,439.42238447021714,613.3124922705678,794.2110707819828
