Date,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40
2020-01-16,1019.2840057286388,676.6765666212082,785.4088872220095,1203.8793246804028,780.890010484859,1064.9375768745924,1013.6715519711441,804.5198957182549,1643.1832267975976,1190.1757066954033,868.3284574460229,814.716191355693,1099.376334830831,749.6744813804282,819.4914091641052,868.0998069878307,900.2649651166832,795.1384845169104,849.0258261770748,805.4155855039147,834.0905627260441,909.0269595962858,871.6087478786883,879.2215490592515,1045.3847913328027,770.7298030619237,979.1111410801807,886.3788725577062,988.5569016252211,689.3765078773077,685.5802234864182,853.1922964252846,825.9418385793717,893.6622159775538,982.0952413648789,1002.6504390166268,852.0132419853776,798.8774949207117,955.0172754652556,678.2585290730163,1073.1098016683218,790.4215982317917,841.5607534925483,1036.4138680216831,835.4791315803093,831.8528741131574,954.1964597298858,1001.7354503410235,1068.5276448433779,987.1817085613162
2020-01-17,392.45722400271785,1055.9362944308282,801.4640605694836,1255.7300004388671,762.2437784701898,965.5790675599303,1151.4961836941372,1259.7265582510365,639.9110778832671,899.6496292477154,882.8409852519334,814.0359636731217,1072.615167198179,755.0848718583202,833.6958324308779,870.240486812607,905.309010427861,789.1340791278857,850.2264174103102,811.384177828375,828.830382457432,900.5160936266366,867.5215878868185,868.8465420454239,1059.2658877614963,766.8788319315397,983.1898889896687,877.4966501183555,993.7057992327576,687.7828999650216,690.2866435041391,864.0755145607241,826.2891590676757,899.8174118954134,990.6989639704343,1000.6876661501947,853.5136325404728,802.4191389553738,963.6330572716322,681.9147569767888,1084.5706268852723,805.5999535449145,846.617774275343,1029.0158576459671,842.1809007495362,844.9475733427373,957.8277202114606,1004.1970105226249,1064.525017875807,984.7849154487401
2020-01-18,857.5164066517132,804.0012302278865,1529.636272084329,1121.4945132882867,621.7348136994865,1275.358584116433,1636.64685910379,1309.739578165344,544.189010213796,854.7297781401246,908.7645652339362,810.0194513764803,1060.9409332449252,766.0780739714,841.8354389805363,864.4526830513659,923.6530271379044,791.1405358874048,863.7058966955003,818.5111713767411,833.7755699541219,905.5106771011675,869.5007659900115,861.6223139729077,1073.2132716943077,767.4443943137327,975.951979037447,869.4842777983721,1014.0487139650969,696.4851083561194,692.6522291300181,883.4359099580113,823.9179985018516,895.734055800841,1006.9039861477066,1004.6149484010944,863.2968948443983,800.8520342632277,973.2712817591724,690.0425452916088,1085.3371229454974,827.0182649154099,838.7406544035975,1026.9325014002754,844.9597338614608,850.4745369424485,964.9442631142257,1011.0235756145496,1069.3246186180968,987.8231619790959
2020-01-19,1380.073344755987,787.6991603143658,1133.1458284438686,1232.390216028801,721.9208585265751,982.14239318146,27.619797979278225,692.6837075997131,924.229554582052,625.6650454105452,894.3127051419548,802.4885386873915,1068.8920783074202,760.2626497077079,823.4296305683802,845.8450020939669,932.1161060830541,795.2889385988532,862.7830446826221,818.3020049159934,826.3070660820422,912.474690415737,884.6233877359889,850.5074774666813,1045.794617797716,752.7350326163657,965.2380691871919,873.1720711157466,1005.4407064175355,698.4484065649557,697.1728928432508,868.6217864402989,828.3714510305111,909.0491987622477,1028.8652403192377,987.4733688490691,875.3107500659546,819.8541752809642,922.8178752115849,694.914437436535,1076.4076782235416,829.0571172204992,828.1535884301397,1007.8283541722174,826.6646550750283,861.9812150287135,954.1545368863042,1004.1701673508687,1050.275260483433,977.0572046747835
2020-01-20,1489.7233911794906,570.9575866118101,867.9866539909049,1039.2221731858274,1432.3819867198347,569.2413546461681,1348.9491256464878,1003.0699183058761,705.5474046856148,1138.631042278981,911.2306987119007,801.8234334258391,1096.1400254018151,765.6862715741998,836.9724247028287,837.9365077469895,942.8163839325679,806.9574562719432,871.990413374574,821.6743205055058,830.724941682574,915.4076558712331,891.0354652080539,853.7982951722498,1067.2554393240434,759.5524951517826,981.3743657902045,883.0883878299378,999.2698136967459,704.580814506903,700.4393399522537,883.3209310578881,842.3632825669316,913.5489101003203,1046.804064140988,989.3383784545123,887.6451507733889,834.606435254918,930.6166660196079,701.3998545290722,1086.019836648632,839.2655824288096,821.8658374956343,1020.3662394611383,831.189452706763,870.9524168893261,975.9413870711146,1011.9618323098604,1043.077444736192,981.9472293956893
2020-01-21,1059.717908672041,819.9349368523616,1020.9406254970056,884.405920941472,1034.0552035753744,1198.639202356314,1475.8050448436056,628.6553503519452,1639.91001239688,414.3736601432494,919.4318890088708,809.6167340620467,1118.6760704688554,767.5283633096292,831.8491014098814,825.4868600370708,951.3594342225688,810.3575016266249,869.4095253312261,825.9998406091279,836.3219239676484,912.5761524410892,906.9647816743055,856.1504338745285,1059.6722012319544,763.8792775859606,979.3113267278788,890.8203600945762,992.0135249097403,707.9378556164165,702.1555492223824,896.7180716390479,849.1959352731755,925.5106381042998,1059.8011682848612,973.1011168407919,899.3936139521002,841.7911362997852,922.9998737693801,701.5530936299941,1089.8696015730998,837.9485099472056,818.5757465649438,1023.4903245843532,835.0094770704835,888.265076395874,992.7206926129844,1017.9779343092932,1038.7498584348277,967.3137342437827
2020-01-22,954.464471489325,1176.495161945373,1084.2975603205098,813.1901440538219,937.5633248928174,852.0997196023501,823.1905729167365,1254.8806291063074,1107.1046457895143,792.1271214218037,925.3874377800664,818.654259621338,1120.2227725308694,780.5952775319895,841.5460070775913,816.8506443387265,953.6465487849508,826.8855893005018,883.1441306078129,818.1793651412689,844.2220652755362,907.2991485358076,915.9711216824253,851.4560799595472,1057.161579566228,763.3034928385367,984.6651273878945,897.7427565776943,997.3056939504514,715.9316040311082,698.7218569921074,907.7176574234547,860.1161207794712,923.4881041136967,1056.2923208516843,974.6434068759919,909.9767996662695,851.5190708518727,913.5108177150389,696.2290279143133,1091.8744443961004,849.1759282639574,820.0544934433373,1031.6000171309518,835.6425558309087,889.3861040161701,994.982436857816,1031.511510550755,1046.6851986724464,979.7696103601119
2020-01-23,1269.8799626299751,1092.1898562629829,1243.858635651688,1188.8886525770836,751.3014967233782,831.9456879409091,1224.1880815369786,1183.1110796300395,993.7295218107556,1035.1982149926346,946.1586285590058,819.3997553154533,1129.9768136552834,789.4760994294002,851.522063923756,814.5160567065977,948.8658416769318,841.3054811567862,896.2301394434194,822.8667039921183,849.3745848950545,910.7286957630399,924.4201200160627,852.9588463708985,1065.8131091547457,768.2615167104647,993.5746281888132,899.0117383520449,1016.9281851091339,722.0708458371176,702.2106764874505,922.6780737351789,868.0164002968824,918.3773947002591,1073.6784711981643,979.8958491082362,919.722329265917,853.559722683224,921.7092248529614,706.0223400277066,1100.858378530041,863.0750445155822,825.05387118897,1038.1836633549633,842.0376715380239,897.6781375044751,1010.7551245099738,1043.6404226930144,1053.3547404980966,987.6786707959964
2020-01-24,1383.2994687365274,822.528583349251,1164.1292143510113,939.3422042698318,934.6956390318339,1329.6330555961572,1247.624904696409,1244.0528908001916,1391.6436421462988,1006.3011524898277,967.5958887298412,831.0447011898633,1152.3595487616017,806.4874357159306,855.4289754072199,807.3887077880155,958.6801465232876,851.851319966707,897.7807283225438,827.3273604024356,861.5044674051039,924.2140272512144,938.3358405179531,849.5269013349774,1076.621538857716,766.2646123212074,996.0184370654698,900.6166618151168,1026.4090480996622,743.2348566976948,703.3874728479718,939.5296814162288,883.1384316437027,930.8833598888326,1091.752057979774,984.5448124231613,928.204715194778,866.4036604990755,927.7085948451704,708.3733856157439,1101.7841098914823,865.436795436953,831.6845571080391,1045.5418566108085,842.1621182405223,910.621880755046,1023.4333778910595,1058.7212906717866,1063.426083064514,989.5240898264509
2020-01-25,1204.5858913884892,906.9199730219632,1097.2499057465327,960.9570836896946,1029.0987894978155,1178.5471076310741,754.5337950299582,1627.7161827056382,698.1947855500894,635.7434161636803,965.4661415067449,840.4613290291186,1165.7637153918733,814.1330377650729,851.7005376919277,808.1161836059908,968.4336752653605,856.2422047737841,908.54911556276,827.8377381037154,858.7750649876087,925.7066182854322,947.2197223401444,847.1361284868552,1080.279997372135,771.4969927225953,1000.7805924425898,904.4465037299404,1024.0303063680549,750.194254912507,713.8968996131883,936.0690467328445,879.5410849182848,930.7771616447026,1110.400505513368,977.2032198706639,943.3023393597175,865.3321993668849,908.5983103920875,710.4192936138642,1103.41623096657,874.4658456009262,829.4056550516909,1050.1778451032176,832.8486222208651,925.5240626312357,1029.549226454344,1060.7988306724449,1064.0546247423147,987.4196895562773
2020-01-26,1347.4332620500204,1237.4988081888807,1187.2359451156465,1188.503652779284,996.3259681459256,730.8236885542506,1022.7413674581179,796.8514865463665,1292.5359200253254,955.8827855493585,965.017851347567,842.7408260879299,1186.5692766296504,819.592968217583,855.146984709082,799.1126404152852,979.9969475391014,874.4326674719091,919.1252165666392,830.3052968026847,866.3440824127225,930.2082598179744,963.539326123413,855.362885102494,1086.0221093574467,776.9372719105389,1016.4412901547926,910.2186324206914,1024.984154361876,758.9995570200323,717.8907328822344,938.1669567101446,891.7101842626854,920.8944355278406,1134.2380448182403,990.8269543288054,951.2884900573079,877.5669995774845,917.3633016365716,709.5939952477446,1116.1790999706798,880.8811158163207,833.6268013200583,1062.1944112904953,832.0309661616801,935.673505892732,1042.171722622912,1069.325545621022,1069.4046605399155,994.690892353654
2020-01-27,752.3508409622466,903.584247504102,1123.8794362826873,830.8826341588075,753.3338813300705,1073.1061634475736,1073.4899713326167,847.9170473886611,858.6885083145032,1069.6149812072908,970.1808404027297,840.6430293129897,1176.0148652717419,822.7417597821004,859.9363687458532,794.1619452736848,989.6581553720299,870.1733563073047,932.0434487715607,830.2123542535627,859.5317843415928,927.9248699257986,961.3361087424678,855.8066268489249,1077.251851799613,777.0037347143041,1012.0833927853441,899.4236075717275,1029.0432850113834,762.2537425138368,722.7393727295569,939.7265536218837,896.096749493298,927.5825628806181,1131.2609474426843,998.1965524524476,959.0335770491301,884.6157825473954,931.5407832026167,709.7815834657657,1115.3059423729917,894.0246295098801,837.0045824377369,1061.7742967188992,842.6760504166388,940.7114355537842,1047.8744999170788,1067.6045732537423,1081.8517406082058,995.6111696410999
2020-01-28,565.5746975508027,577.7608676870334,784.4667336242692,935.9658544864458,1093.2722696794015,1442.6068650848656,1257.2978869606059,952.0184410109719,994.2951376291934,699.2411906086573,974.7636248682104,835.653173820328,1162.7079775244008,821.1976300384433,858.7648009423904,782.4528894310322,992.6745538872113,873.9693178625263,933.9252289807607,836.6257292040802,861.5548434411406,934.764772871639,951.6570299405224,848.2321782686731,1074.8865950070167,778.0659642277475,1007.2574061131515,890.8371101522027,1023.6320429510536,767.0198595869472,719.2073891201699,932.3228764000628,893.5660280950715,926.5056344743161,1134.8305564527038,983.4601592264644,962.3507215411993,876.5419682255783,923.061453229937,703.3276638260952,1115.9948705666175,886.9024707984237,833.9236684810148,1055.7561595483978,847.4896693074795,952.7499170876542,1054.9426677762556,1068.115618428037,1078.3091537900834,993.9699846158104
2020-01-29,994.446059202283,913.4024083239586,1096.8155681014268,751.8307169343032,1155.8039542723516,1459.8216739007732,967.3719554629428,1120.5135166296825,1207.0431975133338,879.6338584342491,981.6202240538657,847.5402627400521,1172.5071261840012,833.2682420121118,862.164930048284,781.8473470755451,996.9831770296045,874.6019975127086,940.7689459431447,839.4706012529113,869.1004214763633,941.6195660860085,948.8698141034768,845.9333363338613,1079.595000304659,778.6326829560796,1030.8374773207001,896.37561290968,1031.734729615429,774.4938207849093,721.8509555413465,937.3992128600556,901.213679135632,928.7410129974339,1141.5004018829025,988.3584691970223,977.7888639846909,883.785572639218,912.1442328885787,708.7512087758677,1131.2882426887875,902.587425848143,843.0538382307069,1068.697830183505,850.009423156817,966.0743329752687,1059.6691738499117,1074.8361569246895,1086.327819727133,993.7780361079077
2020-01-30,1067.227744543125,1003.7777202345385,1029.3028295646495,768.09706484336,1007.3530522776828,1149.3994873736349,1435.3430823385124,1287.781247825562,1645.9547372534669,769.7957311335852,994.3055522841225,859.5410335880204,1183.4523874945667,848.0900810811256,867.6658193841122,789.575182068486,996.1826755805156,884.4665402306134,940.7853174412027,835.6059538852643,881.8871299061642,938.6462350650454,952.0262698757236,842.1818975532588,1093.0488675000877,791.7920582837568,1039.3374043851857,899.2687659901911,1041.919012346377,788.1310009664799,719.3578835253697,942.6228626512393,908.7792560990403,930.6118025020768,1147.2145093552829,994.006148077201,986.0148030664502,888.946454606461,914.849210515267,713.1272021231198,1146.6727992071228,898.3809270081052,851.0104676490846,1074.2048453509606,856.1711574106043,973.8422099500939,1073.7830852644595,1083.3766520594695,1088.7769122114523,992.524222066053
2020-01-31,1261.6961910162036,1055.0026017215055,1656.9408799653017,757.5105143934545,748.0834473457671,820.1822063667934,362.83128270705794,842.2734934957717,772.2602015338906,1045.1181359428622,980.9557968055915,848.4101642294783,1180.7264008013121,852.6582659016781,859.221458386986,788.7208769234411,998.1911732085649,896.2089749781353,948.8381895861131,820.2136700096697,886.6843153528396,936.6142440307254,956.608319493561,835.6745483754881,1081.6526686711318,782.1903519274448,1041.3269828650982,905.1205355143613,1062.1697446383384,800.8946988576498,726.9158903068164,939.0539983902252,904.2234864356722,930.3478332804152,1126.6570457652758,988.371899663653,988.5332819057854,899.1432452350336,899.052516953847,720.4395899851719,1130.060829199817,911.4150673981262,839.9086139874602,1058.7763654673627,852.7646255486318,980.9554068778297,1068.5883028432686,1080.6056656175242,1090.840374063445,997.5271622801702
2020-02-01,1102.5267927331479,1562.851251764766,1285.127151455815,826.9289033012791,730.4755985954927,1147.5757514519516,603.9300378938074,1549.437629756306,1353.832036216386,859.2473043685885,984.3039663393428,860.1731117982936,1174.0926396071868,867.8732332953118,860.4481214685926,789.2972953605956,1009.5796218541112,895.1980150991412,955.2929191024365,815.8246873697043,890.567816096654,930.9875886609774,976.1837310683284,839.4271861486644,1094.4172575539915,786.978930708841,1047.9386671978195,908.8683235077142,1084.7315200886285,817.7333707127451,732.8707871532911,937.7947064973077,925.213408356762,932.892368148658,1129.7730878588434,992.9095948056258,993.2693570566369,910.2345939063885,904.2913284007138,725.1258622809212,1130.7912570812211,926.0741825772853,849.2703640107701,1073.1550003666284,863.3625245115891,990.7535337409056,1065.9227405401136,1078.851320491709,1099.3565414126733,1008.3573379887966
2020-02-02,486.0596412727366,1406.161712249624,965.6380464242146,1371.3448935920385,521.6717023616899,820.1874931138682,1001.573109915455,1014.0941781294226,864.9803585562269,1186.8549797042497,992.0737434253807,856.5148925564764,1141.5022373662648,872.9140239401045,854.6868692322118,781.0075587577915,1010.8055251848792,898.3648187812029,957.7221563375294,818.5224085854034,887.7664694218029,930.5877732352425,983.7824156063094,835.9950218369885,1101.1267105779111,784.2894688323868,1046.1619158675605,901.5978626152983,1092.1541293258367,824.2234018745669,741.4426401775956,958.5952358617703,935.9966810112865,931.728183159044,1135.1507138943566,1004.4747809238581,1000.5076029067723,916.4941471661399,926.2935390305807,728.4979116708034,1133.6627180076848,929.618998794102,851.6866363414048,1082.1690052131235,866.1788670453616,1001.6623254346146,1074.7933689961826,1082.7782382261125,1113.6602250830647,997.376034650731
