Pressure_psia,Temperature_F,Exp_Density_kgm3,Exp_Viscosity_cp
4795.542149013333,183.31475584039413,369.7806716790779,0.5911833480369998
4862.528132298237,215.34811227707658,335.40784427201663,0.4230021553986758
4233.589392465845,241.7148594823642,286.84936203251186,0.18098956783840875
2218.4550766934826,227.44710860161172,275.22090053738634,0.20744023800251257
1390.6884560255355,137.10221526147964,369.7438408800732,0.6261446393247639
3736.9321060486277,167.58162029651402,368.7912484197048,0.5462288864634877
2760.609974958405,119.37391227272425,430.94741310410836,0.812204956041872
1488.1529393791152,243.10765408880835,252.00039985521937,0.15606449715315304
2980.707640445081,190.92619516763202,333.4121736282576,0.493357152108665
1137.5540844608736,134.29642082551942,376.7685490833765,0.680083329386526
4637.281608315128,200.75510266087852,339.97693209064704,0.5094970686672387
2035.1199264000677,192.71923606868438,306.17154506303314,0.3822589175243056
3650.089137415928,153.72440770492608,395.3837332077789,0.5934023191559049
2246.844304357644,117.03363882994435,426.08609851512415,0.7677991768014121
3080.272084711243,200.73597933891995,317.43385937325434,0.3701116560209957
3186.841117373119,178.046155135569,342.73167630566144,0.454655839163697
1739.4178221021082,215.8477587603459,279.4510605155017,0.3138163643680112
4878.338511058234,178.024525166799,370.1707371906439,0.6364949231906301
4100.531293444458,227.827225047781,302.44519824448633,0.3587985724070407
4757.995766256757,182.78602581617284,363.91211726904726,0.4984129398905798
4579.309401710595,184.14069573030795,358.86764264776764,0.5948478171591596
3391.5999152443405,231.49804039875175,291.0860831033247,0.293022349964512
4687.496940092467,160.52242993185956,398.9327722665121,0.6691293549427598
1353.970008207678,120.1022842675961,399.69017283618433,0.744082675842449
1783.9314496765808,104.31740144700085,430.42889339275473,0.8527666214782152
1180.9091556421522,213.27058835104285,279.07350819443405,0.2520411659827238
2301.3213230530573,193.0464327030197,310.77357479778,0.38719604420407866
2554.709158757928,205.61196521488353,303.06207748819236,0.36907921830445234
2085.396127095584,131.9446242263366,389.4749238747787,0.7277790663572202
4314.950036607717,120.45572133801546,454.0379266149072,0.9286142838471153
2427.0133067743573,102.18169985018228,457.80202137454944,0.988689046116269
2123.738038749523,152.58813382098955,359.9126520205351,0.598216928824013
3170.784332632994,188.48765302819496,332.67042115575543,0.40753727835020714
1563.6968998990505,158.83660676495984,343.2588064268858,0.39687245746770544
4208.787923016159,165.62123830355935,390.9502520378814,0.6799245080097586
1298.2025747190833,235.62380417406226,256.4524745636471,0.11056193537586839
4947.54774640207,152.23832005349504,413.43265918845134,0.707890513161763
4088.9790771866296,177.09842337397163,358.07999465792665,0.5069273528240568
1794.8627261366896,217.54795191117145,280.96497761048187,0.18068108285334708
1022.0884684944097,159.48141734819052,322.42786195527225,0.533819527224831
4261.845713819336,193.31300503418103,353.1796974409625,0.5023661064571159
3827.4293753904685,229.35455631201177,310.1080138168804,0.3069713699993547
3916.028672163949,242.42809354864633,286.61102574271,0.11069737432229718
4085.081386743783,122.06102213935569,450.8655407332378,0.8413817158565136
1296.1786069363613,238.98814377422417,256.9717863260911,0.18816138045674646
2433.8629141770903,173.81744396193073,334.4249016308922,0.37751361491029684
1463.476238100519,138.73665824484374,369.4329924275851,0.6621486076039901
4452.413703502374,168.8703634357392,381.0856795809183,0.5942920931658788
3493.1925073102316,247.00488629282157,274.92067719745734,0.1911490483053851
2323.592099410597,173.89271409893044,343.82759820317216,0.4833479584036583
1254.2334011440946,149.31274154312624,351.51825692587335,0.5625131395503424
2243.929286862649,195.01012814750885,308.7532615240672,0.4225845035101285
2300.7332881069883,136.02184281672896,382.42802587580593,0.7150869145432167
3918.4247133522563,111.37949921629959,474.64760089601486,0.9466160165491873
3550.2298854208525,119.33195828659738,449.60242182283275,0.7988980551942305
4548.850970305306,119.20687584366587,469.81987646421544,0.8970961702657342
2888.859700647797,122.78540402684415,433.15437661749,0.8198453016286033
1478.3769837532068,120.82407589741152,392.65728206108514,0.733758310145415
3852.97914889198,196.13121172048218,330.78445825893334,0.5103930054351178
4043.14019446759,127.28201265987173,433.4184050208224,0.7651274660237292
3245.108790277985,151.85009249857947,379.9793526596458,0.5717074788201227
4083.868719818244,234.51826148590177,302.64589941978767,0.3769331745397972
2975.1823854575628,171.09424603943086,361.73806200496665,0.5736820446198703
3090.9313175279763,200.13366077815408,314.32809761246415,0.3477147527589662
2710.1640734341986,125.84798068024448,414.9208051115436,0.8121264414352555
1101.6765069763808,128.8433528213006,370.20565752541324,0.637694548922728
1431.5657079732177,106.13029243997183,427.1590473074425,0.9561724795301482
1125.716742746937,125.34025946082468,394.5611929425784,0.7455193203120604
3545.6416450551214,141.78855085479378,404.7655556153318,0.6767202845058147
2257.4239243053066,126.55157264151202,398.0259983933649,0.8628747633540608
3034.282764658811,113.30538006355835,450.2103408286638,0.8706186200587314
4630.265895704372,118.09538066509012,476.32094790135295,0.9925043457166937
1997.1689165954997,169.11681520490887,344.1685226568019,0.5205815927644121
2641.5316921425188,130.95005776086887,404.88404570481,0.8148370665257201
4022.2045541721945,154.64047915721133,392.1981994604023,0.7286851320652393
1915.1926619664898,175.51259062822854,327.1303496695713,0.48857406532860964
1307.919639315172,203.5592242944048,290.5976919522603,0.30248213582339845
2159.005811655072,105.89682097616485,446.1684175921159,0.8869708306901354
1644.8851490160177,219.9115598363564,278.32676330956076,0.20348569156068091
4718.790609370292,194.18505842363618,356.5993323079055,0.5760489206496537
4232.481518257668,112.26385479233079,482.2152657103082,0.9753847915767369
3533.615026041694,231.03679361601658,301.7709864239655,0.27286085666249454
4485.842360750871,238.130860079772,305.4312512173781,0.2694075739325866
4214.688307596458,109.16169397822956,481.8779465368117,0.9018719479599145
1746.2802355441434,141.53164722208055,371.3005312958896,0.5685349485758768
4570.235993959911,220.9301919689592,327.63273865910486,0.43858290745533773
3157.3689676626027,212.23895355754874,302.09852786726896,0.30078798693537595
4229.7606206562505,127.67815290345659,447.4995017171594,0.7931273762625894
4584.3651996939725,131.40239850050654,442.13990726666964,0.8745831236835934
2272.0138998874554,155.5708154187073,359.96455181446163,0.6312557315522108
1440.207698110707,172.6784477786532,326.92593596028945,0.5006242967091591
1911.7406501677667,192.73821572954438,306.6753349976691,0.46501984285136666
2708.4311545050255,155.33704593546585,367.4753803092537,0.5947452408804851
4272.059063689972,169.38020741997218,366.33121167160533,0.4878398370237675
4442.9223330253735,212.12064072006348,328.9620396953443,0.4954589860981407
1027.8085221247627,105.50248043358968,415.136480745231,0.8328998051756186
3042.989210310263,137.8655416516031,411.39110199765105,0.716525039619298
2669.644012595116,207.00243788268287,305.9895876579484,0.4250917783496299
1888.431241882921,234.2810256530799,273.1241105156345,0.26166186309024736
1479.4614693347312,176.7516163173499,318.31993812328477,0.43944984964550043
2350.460685614512,179.81702278979733,336.7900333935479,0.5697368763543217
4771.638815650077,116.07580170096641,476.57770091411896,0.9564752553719912
2292.811728083021,167.1118550235182,342.7283270838562,0.577132389281849
3075.162486973464,179.89258996825347,342.22253407674987,0.5135902557645535
3812.0758355807116,136.37057554520945,418.78065097799805,0.7975561126170044
2454.5184095171758,140.38648464240714,381.28254233952407,0.7575114453961094
4887.128330883843,156.5926244656934,407.0357916739384,0.7056270283902042
4849.789179768445,103.01067966665896,514.9241489521847,1.1390466701839332
2007.1291833014566,148.31187483747675,358.95422350593805,0.6740394245233494
2988.9940235695417,131.7172010494817,408.26438637369614,0.7397548276054713
2203.5132392670785,149.1246028266872,362.3274583577269,0.5635431835571595
2139.3619775098705,117.96431977288768,426.231915612307,0.736418126384076
1147.5477894181313,233.57909211098425,247.56901562890636,0.06832854345978617
3438.2573359195876,189.0388680331073,328.4016220811794,0.5698292620817647
3010.716092915446,201.86534787167344,316.20140429875187,0.331798597486863
1205.9150049999573,218.37568579110075,280.24356286219063,0.26977712341640375
2114.585856946446,174.7663298393586,333.22414516272676,0.45321375634295197
4633.063543866615,113.03804321311355,479.02262618032876,1.0042906804051837
1958.2475626678897,180.56598127278215,330.4352673060221,0.4828662834564309
1579.5794883648923,188.02616770313188,297.00261429749395,0.411333384021874
2957.811041110252,211.8159211276495,292.7845011386593,0.2762181952763664
4942.601816442403,164.74893193445192,403.0069138886896,0.6609477768692333
1968.2210860460016,119.13704541933457,404.460591816259,0.7871306992917019
3688.5421896235143,142.56638586980867,401.2395380195894,0.7016333667792728
4046.4784613148704,154.46234445979528,398.375890685101,0.7815647941641645
1950.5501759695987,196.88758619974018,305.70281509915753,0.380866396560865
3912.865394447438,185.6167457003368,345.96972413030915,0.49781325044546226
2471.132530877013,153.41450888467693,358.65962629648243,0.6564155367918107
3529.223322374318,247.97728731894696,284.1895930439417,0.3027804252571453
3534.1188430435786,190.86622290353307,339.58140930492533,0.4490812667820946
3143.098736299034,135.58401876039918,405.10800227436084,0.6922704882497025
1361.1590802176331,115.26737089306056,413.72274293300734,0.8105891582737221
4341.2099823569515,122.9288708776498,450.1368169293736,0.8540342518653823
2283.120259886943,136.89365925767623,379.01955993705224,0.6513297278505492
1746.074041599417,124.10220598893335,392.41900129323005,0.7576194502550615
1163.1005662190557,127.98505360769586,378.43262997940917,0.7307200567392241
3363.5717727529673,142.76427530407707,399.92818649848766,0.7018016420464852
3710.2574473691297,126.00603929421322,431.3037448912422,0.8322302583010368
1066.3513157114246,234.5148136939638,259.3752342944833,0.2415731539118638
3048.372233197124,112.03506184924633,441.11061229838094,0.8939291617252141
1905.983100791752,178.6767084355382,327.17931452266487,0.5796326570556345
3580.6911616377993,161.55952404844922,372.7045202353315,0.6535370825574772
1697.4657160199658,247.35679253629095,263.0801321312654,0.09782133993865512
3763.7509524098637,116.80583532520785,453.23607469239823,0.9362229033782993
2546.94138520215,159.67833985686124,365.673017730095,0.6029831311980616
4746.919954946938,245.42056499130533,305.2748580153206,0.34154707092055653
1550.083776583973,229.82606888409703,268.73560656233883,0.25416979704889064
2364.265404201034,222.560810642392,287.767442677476,0.26916776157112043
1453.8940849623564,138.68542405674097,372.84234110168006,0.6069459708191561
4698.774473114251,125.63313810850987,460.7069097022904,0.8970892020861214
4509.357413523924,200.29648298866465,346.3205917338491,0.39470316427053215
2031.7665108606225,239.40639836913786,266.29933927596176,0.17251447791916086
3639.9361841367163,183.51443395208946,353.7454669970138,0.5640616331484447
4268.888800804863,185.741903420485,350.8946324388352,0.5749689694916533
3220.8032463978493,141.9968640490426,405.83133580229713,0.7518333110260265
3118.602313424026,215.42393997879054,302.47139834414645,0.28017758405901055
1967.4091636018068,128.0565622836285,389.03807062188133,0.7288570585225308
1372.4110712235968,148.55188546063656,351.3001619300023,0.659469985579931
4588.863031813307,163.8154657924625,380.92730864522656,0.6561775878778808
4601.672228653322,176.14155680266825,378.5423982117708,0.5683727990550961
3532.4058290930716,136.36145986226202,410.3156651768853,0.7252060799174797
2356.1191641948026,117.22552371088054,420.24461063739926,0.7830854792119522
2396.8382984506434,191.59300636624488,305.22929806140564,0.4286750964811847
3903.8227154809574,143.29458298603836,409.0344924258914,0.7197117665854372
4588.441039810308,187.18573321339184,348.2273246494343,0.5415010483479599
4548.345697060469,123.15440729113034,450.9411806479256,0.8137618004921013
4119.502183430495,172.17101527822263,374.2275812379437,0.581177118547253
3568.126584617151,179.8884148827379,351.555829282627,0.5479728785900088
1336.5598599801954,107.77353052336403,416.56652272616225,0.8485132371121799
1646.514856378455,150.49064172908808,346.15068934584156,0.6937275256544101
4594.216754108317,120.16220154084614,469.19178111639576,0.8930281413109862
3425.7162386383598,109.50624557091515,465.4953290526935,0.9402032998324458
1036.7882064665187,248.49403485849177,239.66877814975996,0.1634397478901804
1405.8861714641284,148.35307674620844,359.39340689877963,0.5194909851778504
3654.007076432223,221.48116687819524,311.0981486542822,0.24325348148605666
1020.2463353848748,138.19609821456459,354.88604332386717,0.5382552725389971
1643.2322056699945,202.2254083335894,292.88690639753787,0.3503425786507022
3194.9351574663447,214.034178983453,308.2613001455607,0.31071318255435043
3767.580790770773,189.34581109117664,332.8908357310315,0.5638794192982866
3607.8450380104023,170.73642828252375,363.26249306356084,0.5226639728556165
1897.0772378422391,161.7761371220903,339.8460426806681,0.5606215184507127
3848.7168853901435,152.3302399814493,389.0031229230869,0.7180654460499194
1948.9963499872003,239.4293716371739,265.1343744439576,0.2951951897868798
2301.598792637071,224.59291116815936,290.8515713221176,0.3755716324904043
3985.9656204720964,244.7540365999769,291.2987915020564,0.2979713869710662
3598.5315961888587,118.64458352283171,445.0003884603813,0.9430377031366161
4396.8936419767115,209.63012128054663,330.74826045350517,0.4477622951481388
3630.4515692013733,240.75106852315568,293.693229323581,0.3064371413902356
3273.2344133418865,127.18495992484903,428.5090944975892,0.8094298171420832
1374.6990713123698,109.97444010501663,412.4469803203391,0.7675945583610324
2470.863212237734,211.16809739350884,292.9481871277825,0.29916062311993113
2060.809470726902,186.1709669769868,315.2636671362793,0.3950730655640913
1975.9585735163344,226.2743165137408,277.8671003878305,0.201883036339287
4892.0422190097825,120.96585649394342,477.22205226166255,1.0449186511684687
2572.3908986670417,219.29009677898352,292.3805002067639,0.369115352157545
4568.186220708453,130.24409800716168,453.22669917094447,0.8466811805613076
3524.5545039890517,124.54839142985567,433.9505645220136,0.8785191226750815
4179.2452141665935,124.63986968964895,452.51841665748066,0.842606967113943
3010.5483724207684,222.1862080347073,294.4867906333448,0.296920507390352
3307.6155385054362,199.77958310443003,330.86821495839797,0.40659364361227845
2970.0707752754556,178.4598137153679,335.29918227167616,0.3876018970292719
1780.971951192178,153.82457261852537,360.59981253320615,0.5830598923941128
3889.8084610460214,231.58008112196623,300.526559263123,0.2895955816717621
2123.089449763423,158.8667661133953,346.26054178973317,0.6266307437420685
1097.2638657258153,222.48991592073656,258.6549931955248,0.1988315397421609
3581.889183628671,165.87023628553277,367.92937297477624,0.5291005358868648
1708.4427176281959,156.54166441373613,344.7800658702053,0.6307396274538114
4761.8343374116575,169.40196785044097,388.06594103594483,0.6956171668920863
4815.71430801035,145.2066811246213,422.13868338507456,0.8523565267491519
4659.457560881794,212.14140702643766,333.53060777767007,0.398765840779101
2480.6348010217775,175.40805851387188,343.60740113056085,0.460503932234632
1061.8264661154697,134.8319042720226,365.8761286274684,0.6599497650397224
4713.274250350902,234.93618599118528,311.7615661689839,0.3727034844457143
2712.7365932692574,157.5836832059817,367.02710269782756,0.6960290395308185
4866.619276174678,181.5329291670983,373.6673679301511,0.6542070180044067
4854.4799083570115,235.97081664468203,313.8483876558162,0.32831943898108057
4412.03782186944,193.6356993870988,341.476950511007,0.3902805180605111
2177.7955682783427,117.53470610625462,418.14105057576216,0.822764555125499
2540.390914407701,240.97481854202127,261.58330317994097,0.06992676098655885
4404.546686067428,194.1562079607127,349.7806527122181,0.5110260656484228
2267.6880206251108,150.23584219856292,369.2563419311074,0.594387960090154
1677.9709867443698,120.89081089950808,399.856284555547,0.7209088786868431
3227.2050498334006,219.1037783905444,314.65809418831657,0.2490024268470492
4744.619096643124,193.01091338927702,348.64655736167424,0.5288288265051176
3784.119186699892,180.01916379644823,344.9238628494659,0.49655019455505855
3280.24468035746,234.08388745764364,289.6250546151817,0.17261254386918481
1388.7059750830742,218.28958168367961,274.8559188044389,0.11689158472409807
3460.028906796679,122.75123195991267,443.8410153402717,0.852006297738784
4960.215400417053,146.75831016933225,421.59845282912386,0.8259684055446912
1560.336060946096,137.27337097216986,374.38961939465037,0.7427703682508653
3073.318609454947,211.59194388590154,306.17461515418626,0.31246640715506396
4509.4922877118215,105.0298652103669,497.6506777581506,1.056602790345375
3963.074471016818,185.48345273069748,356.29664081459987,0.5462674525494474
3788.062963981072,214.36880286110357,317.98891592115916,0.28876202678160046
3809.936335948437,231.51484551426242,290.8784616542305,0.26800707962029896
2437.9646048790205,151.3122623073861,373.56067592891867,0.6916483186179117
2174.3673770579735,223.18859570080193,288.38362113298956,0.37692142466318906
4237.444621914055,116.59476054328108,465.6953786000926,0.8901960640215744
4240.453578716723,226.96784376017771,309.7622520748382,0.2770234185336654
4468.289274320415,119.12329934979736,468.2035045343293,0.9290729192512124
4652.962210225885,159.59309358405508,398.49082581714435,0.645007773364059
3045.369595443751,219.59430486693304,292.5183872914995,0.2701469138796451
3006.0651787487986,122.48761410231607,422.12973255187967,0.843506249536932
4193.180715867101,134.38770928489623,429.6842844126249,0.800780673360818
3599.855723111061,208.33788525895994,325.4432295334981,0.35246892001018776
3807.8675090308134,208.00548048191115,324.79369256434103,0.47585131570685846
4183.170677744404,196.1721449327946,339.2678844991075,0.45978669456397
4560.021367270265,204.09226667006502,343.61593279286035,0.42525452506790834
2351.9806274061434,181.40866650213943,311.5560231371094,0.3811127430511676
2502.331810559776,137.7698588360429,395.60544111784606,0.5718010553380459
1375.927759363476,151.85439902558792,336.0547704468033,0.5862541817620335
3313.1205639846958,127.23965752021385,423.6690056319654,0.8223016556998489
1143.7690951869683,236.26758420004424,248.14873705317797,0.1285220728817993
2862.392072529841,187.50876921491806,316.68055407209835,0.4123111605072311
3170.5785388303066,160.12771251454598,374.01954745689454,0.6542845251457542
2146.1650085131378,169.3008705466199,337.41947353538484,0.43687493155352886
3363.333042276043,242.0925009417723,286.5980678489993,0.19653404546128264
1122.0009997561976,123.00271046741203,385.592893685915,0.7536278197372996
1149.3927549968578,187.9344748025196,302.657733622636,0.28290843139138644
4290.402242638633,175.8833018326699,368.2966610188966,0.5772161245752903
2440.7625656450514,191.71813531519717,310.0512533258948,0.3218721015753093
1508.242050607539,102.71652757312607,435.5865482012824,0.9623589357764016
3088.9730402192176,230.81858634162273,285.4102649437547,0.22944743932591927
4079.9742123944434,239.81774237254186,288.90074887587457,0.1880644856755202
1863.2841099873726,184.76997753838134,313.91128337006927,0.4873929743547411
3491.561903276001,204.49762358153384,327.2858920018637,0.3787998634698968
1341.3898599750719,238.37490717659435,259.59594062912015,0.1691507713770524
1206.7268846744307,206.0857951470098,279.3346560063998,0.30363297924138133
3125.418526272592,122.8808564371392,428.5063994592762,0.8877133034140609
3162.540486440426,186.443254025022,329.9951568306194,0.40746715409790146
3549.719605992826,191.00725695742838,341.6888365558842,0.5112438523813112
3904.3653348906464,163.61960069535792,378.32919160624004,0.6647066715650886
4903.408317850139,210.46663534370842,336.35378703659023,0.4481964936468626
3065.201393204781,240.1550522153522,284.3779448096207,0.21561259245346986
2291.8258917649837,238.83527693601644,270.8204850222514,0.17770855557560353
4180.744779074815,167.6259057106198,374.8310151537682,0.546711686187907
2083.329005048297,116.98570687611328,418.61719911566547,0.8083459490245951
2755.8856828225444,247.72617984435018,269.98880473036155,0.14902774040859423
1313.8255253690638,225.83471296689012,266.0990147644133,0.05686218190273269
1101.40297366183,118.69940218049003,395.86220811312853,0.7701172027832761
4850.5936587117,238.12628239260584,306.30760226679695,0.3415678032211621
4343.920482048823,230.48445430931923,313.5307952426276,0.2164845164178429
3783.896824374792,177.8257085689108,355.4935948588973,0.4380370695269099
2635.8117776570793,188.69131536173938,324.49777408843755,0.4493331085663629
1693.1772802833832,159.85040558051955,328.314573324715,0.6135453556471236
1625.7481706843441,108.2142458233047,424.7340207822833,0.878216618651487
2000.9715926583813,150.27958624688515,362.9854773933648,0.5565768766879359
3196.906658824482,220.42801728970173,305.29387049709214,0.2738207178567599
3858.3836908002495,100.69480345069043,478.45547400751406,1.0803973857659237
3640.789506870925,150.02487575367164,401.4792550322608,0.6629912447469428
2119.7355877837713,159.7253040386415,350.37791664469125,0.48711407609805135
4819.461122652777,180.60934044068844,374.13087362420373,0.543431478740103
3951.587666783074,237.97834246191408,293.246558249956,0.19758940836872954
3217.416210045603,151.9518991548942,382.6333633929073,0.6512213363546948
3446.8829849374088,152.04298028443415,381.79476069133057,0.684331583312913
2678.4002497111596,210.62518721646225,296.88209115575563,0.3566932334287536
1990.9239580046299,167.8326911334711,346.63777175619794,0.5407929356874009
2423.8907146050465,133.6907234409973,392.1522424730614,0.7141596056922427
4031.3844418574763,167.865927419904,374.6684922624258,0.5008400865032888
1057.5739545190236,121.12855305696998,390.12578641623253,0.7729784222280706
1464.290562027665,126.4580479759335,386.07063217899736,0.7132491356193045
1184.010568087011,174.75516591092196,314.9487109427376,0.4371092159196064
1162.9152092758804,162.83881742568218,327.2896354754754,0.6681347098362868
4421.842336044029,237.226885160215,314.3507176565638,0.312820192840394
3814.6314375200946,154.35908486749497,387.2243616639781,0.6283648399215097
2896.695316349301,187.0882525417065,324.9903464882235,0.43893875771315
1391.3366426040059,194.83964318792957,299.79995220016696,0.4473144648403322
2966.4635004673296,101.96416848825004,479.9030693999155,1.0035199107386068
2893.8870831222625,199.53060580250659,322.8959547705519,0.3481228887135185
1692.8074796400608,126.70539503046271,393.37097583734175,0.7777509307184483
2735.406596951892,244.16054762041827,265.94911686021817,0.1726681296828706
2594.018937589494,122.29940916296694,426.4322504363629,0.9232296230309804
3463.400392208866,162.19361855905356,366.52715858151396,0.6259757088420628
3540.374603470575,112.80245021179658,458.27160844357456,0.9316794893814537
1181.2160390881781,249.5311377768921,244.23244955426762,0.18395612339607656
2498.450458505885,175.32925154968638,337.0433281596804,0.48290480582642253
3503.4396628569457,189.30775259800657,340.1509928351152,0.5012198726713613
3012.5450343203506,110.06147160826413,455.03091074082613,0.9454301067090273
4425.959364753289,212.49407055987666,328.9703881028339,0.36428560900466944
3634.77452647578,131.48583896433786,433.5174251332455,0.7892259324213549
1651.7377083257188,234.70814341610705,267.13980057112065,0.2531983582747965
1282.2749896017194,130.7709460723011,372.51764358963953,0.6887828012704025
3569.6771128252626,128.60315809954997,431.7005018118294,0.8261613870775559
1106.0452421664872,105.48245017721423,422.3920926122888,0.8005626325578166
3343.1023250938533,170.8100417664999,354.0941421719759,0.5758763360344867
4760.92096569983,184.72616998939247,365.0857579331579,0.6319333581239858
3301.8967115035157,109.85629591425285,460.4544832747095,0.893343137973253
2552.679704826088,216.3291425042516,292.0913168626242,0.3341433027701748
3573.1528737694125,167.99332521220416,372.1601671826008,0.6604094388857376
2833.0115619660664,178.658540399137,337.5191465195199,0.4646793290440063
3182.46715726374,166.1144120407342,361.533456578272,0.5799618634152945
4765.859235106101,160.1144591312989,397.85595861853903,0.6006146524027322
2544.410551203097,183.94604969623268,329.6057563652979,0.45439309102559744
4844.762255295657,123.28603688960688,458.0894492743869,0.889888694077108
4621.402567824255,127.28921957429067,444.7806892814543,0.8826909285793758
1783.1645391571858,229.26784315202758,277.8070311728803,0.2961798346861203
1277.4452035006618,241.9173193200449,245.13412478890214,0.28474034296459994
1403.1120055097067,155.99639744196296,334.6006441726909,0.5362146226277021
1072.887302606199,140.61170097153305,347.3368926386909,0.6254869731269646
1377.7718430237135,196.59993148585235,289.79665839295615,0.3511224074186246
3732.0270936654274,161.31012566471446,371.4055105437345,0.6076933175732607
1284.754593840916,103.80795334905173,429.73489048112657,0.8767896444266178
2275.9025211750454,123.42288960492856,412.81435190316876,0.7905923416226429
4379.5012438778185,207.39583432710964,327.2951505130136,0.39190656033550886
1093.0877429433035,198.8385912865227,296.61872311866307,0.42914302750452166
4257.873930355743,104.06439887552253,503.8319416773563,0.9981524959992154
2127.4190990936,133.2958242899424,387.9983738909034,0.7686747832998961
1472.659310486625,134.66121948821072,357.5754724663359,0.6725173932285997
3786.9486614566026,200.78391153980925,340.870711687443,0.4255716090517429
3515.771387119536,102.95658066315463,474.8354401886955,0.8845361498175836
4509.888054108212,115.61628729768607,469.6641292747844,0.8878689439597767
3940.284175215543,219.9874128059784,319.8531297327892,0.42586914845721224
4213.923721539394,126.78169930815004,455.8377740995462,0.8626203483475557
2128.138290285226,197.9119161777812,309.55297540346197,0.349111266347732
1709.7581751188914,135.72741715700897,375.9450003109407,0.624806343401126
4002.4590065634334,114.91620891390177,467.86055812555486,0.9940660768604368
4227.338957069056,136.4758286499181,432.8828070635765,0.8467728655698621
4962.020568002693,208.34003977834888,345.68657642612163,0.41671764759858454
2650.4707076457057,228.35447021594285,285.2530926885291,0.2501028571586097
2488.0723431711326,224.53297968504873,284.7225053668065,0.24996047947767314
4105.651842967987,159.57752944276822,387.266981516229,0.5913562585950124
2363.2141610120716,200.21277048559693,300.3965505542311,0.4153392407144821
4723.029302414259,130.74764431237315,451.8166741601747,0.8022301658731982
4433.651007372047,143.972159539152,407.09003236046345,0.8056699939457137
2715.9761095000736,234.45037277816797,279.67977508070624,0.2741447364198325
4003.4842711659894,101.95028852661041,494.3618873103529,1.0737085390227377
4018.1714963387294,112.82627962817021,464.78934830159864,0.9094368323173089
1412.4954753437305,131.1829382719041,377.11499280881833,0.7151411606788394
4610.211626718266,103.97983058107296,511.4473155287686,1.0651951644644846
3021.0094897914287,127.21531526346959,422.79874407937643,0.7516941393168656
4305.829864430966,187.45623414545383,348.0918282345751,0.5193082380939935
2280.198404122447,163.2136825888747,337.87829027985265,0.4770768411022221
4582.092913984802,233.90075666154624,315.9774659652758,0.38018207165034923
2556.8067149366525,222.61653426076614,279.8381556895073,0.2476365933957376
1043.3506059211934,151.2726027546814,337.4841764244341,0.5218450375273943
4621.527905677055,138.91351501469387,433.46065766770835,0.8372710034184232
1365.1467071445343,156.95386122509004,334.239368746172,0.5180520602614646
2277.2545503616593,188.54424137722117,314.0455711027872,0.42501709426417816
4800.24786820322,140.20954612343144,427.21469348985755,0.7566799858427609
4802.428587750224,193.6223361773701,355.2796237361677,0.5336115579895543
3293.7515524931446,161.41174782868606,367.9024869183127,0.5337596719610017
3527.348848679197,182.80707712779704,337.6559603757003,0.4905733941542961
2793.782087913279,165.4189793702975,354.918315080611,0.6853415254394536
2172.843086792258,144.16986393128764,372.88884392586897,0.6133717142443098
